config,family,pattern,width,center_lat,n_gliders_cell,n_gliders_total,cell_height_deg,min_depth,max_depth,nc_path,rms,mean_bias,corr,w_est_std,w_model_std,w_est_mean,w_model_mean,norm_rms,n,w_est_mean_se,w_model_mean_se,mean_bias_se,n_eff,n_eff_model,n_eff_est,tau
shift_hex_w1.0,shift,shift_hex,1.0,1.5,4,16,1.0,8,80,data/shift_hex_w1.0__cell_+1.50.nc,1.691143645319078e-05,5.78134245052719e-07,0.9401888132100134,4.842129817166282e-05,4.921037394113451e-05,4.810255670377616e-06,4.232121425324897e-06,0.3436559224975663,23976,4.81252011612754e-06,5.637482632797539e-06,1.8641967379222063e-06,64.85217016192634,63.27520053839291,69.21925239258897,9.991955525652253
shift_hex_w1.5,shift,shift_hex,1.5,-1.5,4,16,1.0,8,80,data/shift_hex_w1.5__cell_-1.50.nc,1.391263555741238e-05,2.36734919104372e-06,0.94267450409825,4.105986792981177e-05,3.8252456306443205e-05,-2.548109109925316e-06,-4.915458300969036e-06,0.3637056780343005,23976,4.647529720252926e-06,4.430485445865096e-06,1.8988863717841866e-06,37.28602448036903,61.49325973860467,53.17968545126822,17.379165760650345
shift_hex_w1.5,shift,shift_hex,1.5,-0.5,4,16,1.0,8,80,data/shift_hex_w1.5__cell_-0.50.nc,1.3231861501283913e-05,-1.5782373667428492e-06,0.9611758370467898,4.588234127657922e-05,4.760814619178234e-05,1.211633682680603e-05,1.3694574193548882e-05,0.2779327186566208,23976,7.267183333995024e-06,8.533093582820464e-06,1.999940062164838e-06,38.41677788874444,25.963850316462498,27.468066156389366,16.867630124437234
shift_hex_w1.5,shift,shift_hex,1.5,0.5,4,16,1.0,8,80,data/shift_hex_w1.5__cell_+0.50.nc,1.541810374351777e-05,7.396563304880856e-07,0.9514110737305393,4.949209007994462e-05,4.93053841808552e-05,3.481117268573045e-06,2.7414609380849607e-06,0.312706289580124,23976,7.789176416492805e-06,8.802276590403604e-06,1.9426290132775913e-06,48.66763066623931,26.047941147771592,27.305453798821077,13.31480475069679
shift_hex_w1.5,shift,shift_hex,1.5,1.5,4,16,1.0,8,80,data/shift_hex_w1.5__cell_+1.50.nc,2.0785181994560832e-05,1.6015338064174196e-06,0.8905013960618852,4.5385306743169344e-05,4.216494232482794e-05,6.460082094212592e-06,4.858548287795172e-06,0.4929493756789017,23976,4.455920745355423e-06,4.493198257960531e-06,2.122336488635379e-06,65.59958638069338,72.50882488829045,69.97834632943292,9.878111063680622
shift_hex_w2.0,shift,shift_hex,2.0,-1.5,4,16,1.0,8,80,data/shift_hex_w2.0__cell_-1.50.nc,1.5393041567087212e-05,1.1486437679548917e-06,0.9139397261750051,3.778143764579417e-05,3.524215800087344e-05,-3.1501620302530905e-06,-4.2988057982079825e-06,0.436779199693325,23976,5.204285762406169e-06,4.049815105327695e-06,2.3433952594680426e-06,31.194519399226476,62.620632692279734,35.77554257656444,20.772879739127134
shift_hex_w2.0,shift,shift_hex,2.0,-0.5,4,16,1.0,8,80,data/shift_hex_w2.0__cell_-0.50.nc,1.699861175794803e-05,-7.050360552957115e-07,0.920771925735497,4.2668929295466464e-05,4.266367691411559e-05,1.2527237200993804e-05,1.3232273256289515e-05,0.3984328821954845,23976,6.690619754206323e-06,7.407620268519766e-06,2.5285426452784604e-06,34.75615147831262,27.51241725678956,27.80072044917414,18.644181603488047
shift_hex_w2.0,shift,shift_hex,2.0,0.5,4,16,1.0,8,80,data/shift_hex_w2.0__cell_+0.50.nc,2.0709026305564065e-05,1.5563419717340342e-06,0.893492508567852,4.479610259665912e-05,4.46886665812474e-05,5.099940938402763e-06,3.5435989666687275e-06,0.4634066730971593,23976,6.572129666050141e-06,7.919479421296373e-06,2.839651063357684e-06,39.37463811512827,26.39001214770382,31.13598121818008,16.457294111638568
shift_hex_w2.0,shift,shift_hex,2.0,1.5,4,16,1.0,8,80,data/shift_hex_w2.0__cell_+1.50.nc,2.1155018577933472e-05,4.2407024362403796e-07,0.8666038976944223,4.233822553494797e-05,3.770057821069295e-05,5.801908675390496e-06,5.377838431766458e-06,0.5611324701628398,23976,4.123095882280052e-06,3.9214871921363916e-06,2.2077779763989657e-06,60.830444464658505,75.68492191735159,70.71674268219978,10.652560666007913
symdia_d0.3_c-0.5,symdia,symdia_d0.3,0.15,-0.5,4,4,0.3,8,80,data/symdia_d0.3_c-0.5__cell_-0.50.nc,1.2513843963750001e-05,-1.2714708720201266e-06,0.9892276480261549,8.502928009818895e-05,8.388770605130876e-05,1.641990518156174e-05,1.769137605358187e-05,0.14917375325647933,23976,1.3240302466435992e-05,1.4523723767551308e-05,1.222515111669683e-06,96.94780204677808,28.2341605418112,28.9441268566576,6.684009191743562
symdia_d0.3_c+0.0,symdia,symdia_d0.3,0.15,0.0,4,4,0.3,8,80,data/symdia_d0.3_c+0.0__cell_+0.00.nc,1.1138273086746676e-05,-3.30742202453304e-07,0.9891012873789351,7.555916038849261e-05,7.516498147615487e-05,2.841921070729136e-06,3.1726632731824392e-06,0.14818433887700952,23976,9.67885963525354e-06,1.0632181678923529e-05,1.0013557379575092e-06,118.68266983798573,41.37971858361547,41.48233476202376,5.4599378399945655
symdia_d0.3_c+0.5,symdia,symdia_d0.3,0.15,0.5,4,4,0.3,8,80,data/symdia_d0.3_c+0.5__cell_+0.50.nc,1.630869360078507e-05,-1.4650112472905405e-06,0.9819822828368818,8.511957560343172e-05,8.584208273414759e-05,2.849695379759725e-06,4.314706627050266e-06,0.18998483123123883,23976,1.0620811294806184e-05,1.1718826934894408e-05,1.5592143091184188e-06,100.75920854999666,45.110639303903206,44.66333220951433,6.431173977299185
symdia_d0.5_c-0.5,symdia,symdia_d0.5,0.25,-0.5,4,4,0.5,8,80,data/symdia_d0.5_c-0.5__cell_-0.50.nc,1.4572240032200906e-05,-1.389177247545766e-06,0.9805006497224802,7.331135251814035e-05,7.357394765021472e-05,1.642463825647618e-05,1.7813815504021947e-05,0.19806250034971962,23976,1.234080697093335e-05,1.37769453592366e-05,1.6406032989737242e-06,69.66578953143936,24.0800304151645,24.65251851788309,9.301552517503087
symdia_d0.5_c+0.0,symdia,symdia_d0.5,0.25,0.0,4,4,0.5,8,80,data/symdia_d0.5_c+0.0__cell_+0.00.nc,1.553587351679274e-05,1.0829838675397197e-06,0.9718009550300888,6.559200822538397e-05,6.472700663139489e-05,4.134404285408103e-06,3.0514204178683845e-06,0.240021504551661,23976,7.926505617347036e-06,8.732399087892484e-06,1.40753626885079e-06,96.92943824975593,45.037282404707426,46.10609584504725,6.685275512794295
symdia_d0.5_c+0.5,symdia,symdia_d0.5,0.25,0.5,4,4,0.5,8,80,data/symdia_d0.5_c+0.5__cell_+0.50.nc,1.7436854792442544e-05,-2.210993819897499e-06,0.97341079880993,7.540763952397396e-05,7.42894924822464e-05,1.576468496374097e-06,3.7874623162715954e-06,0.23471495375486084,23976,9.73566610607656e-06,1.0873573195673596e-05,1.4189239984508516e-06,116.68520677222253,39.32570721152197,41.87063449332264,5.5534031941593085
symdia_d0.75_c-0.5,symdia,symdia_d0.75,0.375,-0.5,4,4,0.75,8,80,data/symdia_d0.75_c-0.5__cell_-0.50.nc,1.6294895845892436e-05,-6.785525021295522e-07,0.9676686745169594,6.390839280351819e-05,6.412950907998639e-05,1.6282951760445905e-05,1.6961504262575458e-05,0.25409356908639996,23976,1.0803085244944397e-05,1.2045413088459863e-05,2.2455044271867225e-06,43.74781249136986,23.844810896723796,24.292226456893356,14.812169182809566
symdia_d0.75_c+0.0,symdia,symdia_d0.75,0.375,0.0,4,4,0.75,8,80,data/symdia_d0.75_c+0.0__cell_+0.00.nc,1.548697510778108e-05,2.0423695538350827e-06,0.9613441845295161,5.574911335934489e-05,5.3787812312954394e-05,7.764911371002827e-06,5.722541817167746e-06,0.28792721699988455,23976,5.142246151969299e-06,5.449078219987886e-06,1.4543377240581931e-06,82.72351655341633,79.10568115155672,78.41525033007507,7.833322699495888
symdia_d0.75_c+0.5,symdia,symdia_d0.75,0.375,0.5,4,4,0.75,8,80,data/symdia_d0.75_c+0.5__cell_+0.50.nc,1.7167073154325994e-05,-2.9124286986187143e-06,0.968505550930971,6.792195127591477e-05,6.624075973741328e-05,-7.654927876048956e-07,2.1469359110138173e-06,0.2591617792787769,23976,9.436943165274982e-06,1.0468060039965225e-05,2.3870443693022096e-06,37.564572932482065,33.68069670697136,35.82570831194399,17.250295941463367
symdia_d1.0_c-0.5,symdia,symdia_d1.0,0.5,-0.5,4,4,1.0,8,80,data/symdia_d1.0_c-0.5__cell_-0.50.nc,2.077420486157618e-05,-3.2944830511438745e-06,0.9436504704766469,5.634625962291909e-05,6.171440464270041e-05,1.2731282931544664e-05,1.602576598268854e-05,0.33661841156614575,23976,9.041533967904639e-06,1.1405707663732697e-05,3.4016552241163503e-06,33.486441031367214,24.58222460751918,26.913395551605863,19.35111585590745
symdia_d1.0_c+0.0,symdia,symdia_d1.0,0.5,0.0,4,4,1.0,8,80,data/symdia_d1.0_c+0.0__cell_+0.00.nc,2.1673218397046674e-05,3.887673828979488e-06,0.9133033329835059,4.8947661732099364e-05,5.226673487674161e-05,9.728143660438564e-06,5.840469831459075e-06,0.4146656271557367,23976,4.674036049622417e-06,5.310891400047785e-06,2.2184172779744035e-06,77.17114231002168,78.81463181399089,72.74993339611035,8.396921188451149
symdia_d1.0_c+0.5,symdia,symdia_d1.0,0.5,0.5,4,4,1.0,8,80,data/symdia_d1.0_c+0.5__cell_+0.50.nc,2.2221874121707352e-05,-4.492569056079973e-06,0.9421046914714675,6.200831406443412e-05,6.484467798062066e-05,-2.3493461875915437e-06,2.1432228684884297e-06,0.34269387733482976,23976,9.094279978507266e-06,1.0457583723241238e-05,2.3941714845171147e-06,67.92808946351066,32.29665057608744,31.78732094276942,9.539499861071318
symhex_d0.3_c-0.5,symhex,symhex_d0.3,0.15,-0.5,6,6,0.3,8,80,data/symhex_d0.3_c-0.5__cell_-0.50.nc,4.622695094284204e-06,-2.3545570317171017e-07,0.998505932015334,8.43115773529106e-05,8.388770605130876e-05,1.745592035041016e-05,1.769137605358187e-05,0.05510575162773907,23976,1.3189886724753791e-05,1.4523723767551308e-05,1.3508288260267514e-06,31.724087506881872,28.2341605418112,28.682443923731228,20.42611942295992
symhex_d0.3_c+0.0,symhex,symhex_d0.3,0.15,0.0,6,6,0.3,8,80,data/symhex_d0.3_c+0.0__cell_+0.00.nc,5.686348856902172e-06,6.174165850684758e-07,0.9972232898620346,7.574452678523566e-05,7.516498147615487e-05,3.7900798582509135e-06,3.1726632731824392e-06,0.07565156998949163,23976,9.752538278637428e-06,1.0632181678923529e-05,6.911778369032827e-07,111.78499053648935,41.37971858361547,41.45892666574218,5.796842643095962
symhex_d0.3_c+0.5,symhex,symhex_d0.3,0.15,0.5,6,6,0.3,8,80,data/symhex_d0.3_c+0.5__cell_+0.50.nc,8.556674901155935e-06,-1.4452276490822453e-07,0.9951186058675019,8.661918621531107e-05,8.584208273414759e-05,4.170183862142042e-06,4.314706627050266e-06,0.09967925554248148,23976,1.0828321717812945e-05,1.1718826934894408e-05,1.0806042186219434e-06,80.86766655142603,45.110639303903206,44.587149798934384,8.01309135818725
symhex_d0.5_c-0.5,symhex,symhex_d0.5,0.25,-0.5,6,6,0.5,8,80,data/symhex_d0.5_c-0.5__cell_-0.50.nc,5.805144450668297e-06,-1.4074628101968348e-07,0.9969389498748432,7.411744411108287e-05,7.357394765021472e-05,1.767306922300226e-05,1.7813815504021947e-05,0.07890217442547892,23976,1.2794788026972614e-05,1.37769453592366e-05,8.123901154062835e-07,82.18732148257288,24.0800304151645,23.522492294025103,7.884427771957538
symhex_d0.5_c+0.0,symhex,symhex_d0.5,0.25,0.0,6,6,0.5,8,80,data/symhex_d0.5_c+0.0__cell_+0.00.nc,6.182468706581378e-06,-2.53488440480707e-07,0.9954521463579471,6.48042203378444e-05,6.472700663139489e-05,2.797931977387678e-06,3.0514204178683845e-06,0.09551606088922182,23976,6.128050102918375e-06,8.732399087892484e-06,6.907298830341908e-07,110.23674620928038,45.037282404707426,76.07515954849802,5.878257679792145
symhex_d0.5_c+0.5,symhex,symhex_d0.5,0.25,0.5,6,6,0.5,8,80,data/symhex_d0.5_c+0.5__cell_+0.50.nc,8.797046742321762e-06,6.136399777425419e-07,0.9931033706893218,7.48495101270046e-05,7.42894924822464e-05,4.4011022940141405e-06,3.7874623162715954e-06,0.11841576040412537,23976,1.006361952596805e-05,1.0873573195673596e-05,1.0656198728958814e-06,75.91887429411189,39.32570721152197,38.58743720224772,8.535426875398988
symhex_d0.75_c-0.5,symhex,symhex_d0.75,0.375,-0.5,6,6,0.75,8,80,data/symhex_d0.75_c-0.5__cell_-0.50.nc,7.968075815477456e-06,3.9169883580999273e-07,0.9928248261922739,6.579807272987966e-05,6.412950907998639e-05,1.7353203098385452e-05,1.6961504262575458e-05,0.12424975537453696,23976,1.128171417687187e-05,1.2045413088459863e-05,7.991244978252548e-07,90.93648711087965,23.844810896723796,23.681186914784476,7.125852565757109
symhex_d0.75_c+0.0,symhex,symhex_d0.75,0.375,0.0,6,6,0.75,8,80,data/symhex_d0.75_c+0.0__cell_+0.00.nc,7.377575932949627e-06,-1.0070987000485197e-06,0.9907893891603843,5.3896423786116856e-05,5.3787812312954394e-05,4.715443117119227e-06,5.722541817167746e-06,0.13716073615384414,23976,4.918550797709112e-06,5.449078219987886e-06,7.542134877612942e-07,96.97358263159292,79.10568115155672,80.6575144978979,6.682232237018423
symhex_d0.75_c+0.5,symhex,symhex_d0.75,0.375,0.5,6,6,0.75,8,80,data/symhex_d0.75_c+0.5__cell_+0.50.nc,8.959348508097945e-06,9.963718482355644e-07,0.9911308534580278,6.699100623000497e-05,6.624075973741328e-05,3.1433077592493825e-06,2.1469359110138173e-06,0.13525431386375897,23976,9.81181689475393e-06,1.0468060039965225e-05,1.1460812752348349e-06,60.161412284921724,33.68069670697136,32.50533514305112,10.771023740784232
symhex_d1.0_c-0.5,symhex,symhex_d1.0,0.5,-0.5,6,6,1.0,8,80,data/symhex_d1.0_c-0.5__cell_-0.50.nc,9.668416062284353e-06,-1.1524494484035913e-07,0.9855926525371353,5.715922875146819e-05,5.6356697928190075e-05,1.4211125537156027e-05,1.4326370481996387e-05,0.1715575329591504,23976,9.308058036606536e-06,1.0233585828985212e-05,1.5355454223349884e-06,35.504822564023,25.437175875472374,26.159048994105444,18.251041779789592
symhex_d1.0_c+0.0,symhex,symhex_d1.0,0.5,0.0,6,6,1.0,8,80,data/symhex_d1.0_c+0.0__cell_+0.00.nc,7.236638569218153e-06,-3.8197877726421927e-07,0.9879484955166347,4.6642039359810656e-05,4.6401466443925746e-05,6.993609269443823e-06,7.375588046708043e-06,0.15595710919962696,23976,4.306818826686864e-06,4.686080919951566e-06,7.556545199643591e-07,84.91735833886962,79.11413407805551,78.40817381186771,7.630948638488062
symhex_d1.0_c+0.5,symhex,symhex_d1.0,0.5,0.5,6,6,1.0,8,80,data/symhex_d1.0_c+0.5__cell_+0.50.nc,8.614088236582679e-06,1.5006204789413147e-06,0.9899451889217308,5.9944516883447645e-05,5.957227775385851e-05,2.842975792164209e-06,1.3423553132228936e-06,0.1445989403355446,23976,9.30429872421258e-06,1.0020277860593896e-05,1.1171793101209137e-06,57.775365022040454,29.544137209389724,28.74590284323317,11.2158529808128
symsq_d0.3_c-0.5,symsq,symsq_d0.3,0.15,-0.5,4,4,0.21213203435596423,8,80,data/symsq_d0.3_c-0.5__cell_-0.50.nc,1.4805339705267403e-05,1.5221447978931035e-06,0.9850662344407226,8.551042079507373e-05,8.388770605130876e-05,1.921352085147497e-05,1.769137605358187e-05,0.17648998169304952,23976,1.3278863449934492e-05,1.4523723767551308e-05,1.3027467649310553e-06,110.63713273071241,28.2341605418112,29.07475124081783,5.856984757343751
symsq_d0.3_c+0.0,symsq,symsq_d0.3,0.15,0.0,4,4,0.21213203435596423,8,80,data/symsq_d0.3_c+0.0__cell_+0.00.nc,1.2539333280143295e-05,-3.282419577792743e-07,0.9871717094578916,7.782054927748488e-05,7.516498147615487e-05,2.8444213154031667e-06,3.1726632731824392e-06,0.16682413850020356,23976,9.771839063912282e-06,1.0632181678923529e-05,8.93695900183817e-07,146.81971509833525,41.37971858361547,43.71813383271333,4.413576198305451
symsq_d0.3_c+0.5,symsq,symsq_d0.3,0.15,0.5,4,4,0.21213203435596423,8,80,data/symsq_d0.3_c+0.5__cell_+0.50.nc,1.8154953253663938e-05,1.0517978919064994e-06,0.9802543406601352,9.050026073863193e-05,8.584208273414759e-05,5.366504518956764e-06,4.314706627050266e-06,0.21149246005469974,23976,1.111909053530573e-05,1.1718826934894408e-05,1.1603076617104145e-06,169.55074664525426,45.110639303903206,45.88968072367035,3.8218646206011124
symsq_d0.5_c-0.5,symsq,symsq_d0.5,0.25,-0.5,4,4,0.35355339059327373,8,80,data/symsq_d0.5_c-0.5__cell_-0.50.nc,1.5687779677818897e-05,1.2847017408190234e-06,0.9800615095406723,7.765215532510191e-05,7.357394765021472e-05,1.909851724484097e-05,1.7813815504021947e-05,0.2132246559937458,23976,1.2865244499920969e-05,1.37769453592366e-05,1.4677128349509888e-06,78.62361540472423,24.0800304151645,25.404919882378053,8.241798557142715
symsq_d0.5_c+0.0,symsq,symsq_d0.5,0.25,0.0,4,4,0.35355339059327373,8,80,data/symsq_d0.5_c+0.0__cell_+0.00.nc,1.577635121083647e-05,-1.891240488025931e-06,0.9728824685064915,6.757338875260321e-05,6.472700663139489e-05,1.1601799298424544e-06,3.0514204178683845e-06,0.24373676509836287,23976,6.27427470515842e-06,8.732399087892484e-06,1.3403290362919515e-06,99.86981577784158,45.037282404707426,78.9713536114613,6.488446934171413
symsq_d0.5_c+0.5,symsq,symsq_d0.5,0.25,0.5,4,4,0.35355339059327373,8,80,data/symsq_d0.5_c+0.5__cell_+0.50.nc,1.9416297309400926e-05,1.518254029663849e-06,0.9694724620190168,7.85693002579583e-05,7.42894924822464e-05,5.3057163459354405e-06,3.7874623162715954e-06,0.261359940156288,23976,1.0243042975037601e-05,1.0873573195673596e-05,1.4225977900985813e-06,129.24953435885402,39.32570721152197,40.74415093824049,5.013557713878216
symsq_d0.75_c-0.5,symsq,symsq_d0.75,0.375,-0.5,4,4,0.5303300858899106,8,80,data/symsq_d0.75_c-0.5__cell_-0.50.nc,1.7401401557333563e-05,1.0707668928924064e-07,0.9694038617318772,6.958279812213174e-05,6.412950907998639e-05,1.70685809518647e-05,1.6961504262575458e-05,0.27134780551071164,23976,1.1531595406433235e-05,1.2045413088459863e-05,2.0426582207282256e-06,47.76447846719124,23.844810896723796,25.35174947080564,13.5665670555809
symsq_d0.75_c+0.0,symsq,symsq_d0.75,0.375,0.0,4,4,0.5303300858899106,8,80,data/symsq_d0.75_c+0.0__cell_+0.00.nc,1.54787894784478e-05,-1.751984996564363e-06,0.9611457077723469,5.5706685525004104e-05,5.3787812312954394e-05,3.970556820603383e-06,5.722541817167746e-06,0.2877750332805383,23976,5.086029402860769e-06,5.449078219987886e-06,1.467149404232005e-06,81.81453147515782,79.10568115155672,80.74422963971357,7.920353368970387
symsq_d0.75_c+0.5,symsq,symsq_d0.75,0.375,0.5,4,4,0.5303300858899106,8,80,data/symsq_d0.75_c+0.5__cell_+0.50.nc,1.858907725483007e-05,1.5398892304993034e-06,0.9638666172365674,6.948786971015103e-05,6.624075973741328e-05,3.6868251415131203e-06,2.1469359110138173e-06,0.28062898626947386,23976,1.0224410567305811e-05,1.0468060039965225e-05,1.7767587678769242e-06,78.69631205021928,33.68069670697136,31.99223881863676,8.234185098616631
symsq_d1.0_c-0.5,symsq,symsq_d1.0,0.5,-0.5,4,4,0.7071067811865475,8,80,data/symsq_d1.0_c-0.5__cell_-0.50.nc,1.6925541005797362e-05,-2.029501014175484e-07,0.9621055897973461,6.131210203490632e-05,5.6356697928190075e-05,1.4123420380578841e-05,1.4326370481996387e-05,0.3003288274157573,23976,1.0070530088131866e-05,1.0233585828985212e-05,2.2421808880570528e-06,38.53342007013322,25.437175875472374,25.763399683772654,16.816571143194654
symsq_d1.0_c+0.0,symsq,symsq_d1.0,0.5,0.0,4,4,0.7071067811865475,8,80,data/symsq_d1.0_c+0.0__cell_+0.00.nc,1.487827409903416e-05,-1.7055777352387598e-06,0.9522209978978132,4.838250244404233e-05,4.6401466443925746e-05,5.670010311469282e-06,7.375588046708043e-06,0.32064232532422093,23976,4.3576725502239e-06,4.686080919951566e-06,1.5938449714542401e-06,62.334676787320156,79.11413407805551,82.31165366033038,10.39549787369417
symsq_d1.0_c+0.5,symsq,symsq_d1.0,0.5,0.5,4,4,0.7071067811865475,8,80,data/symsq_d1.0_c+0.5__cell_+0.50.nc,1.8884522889209864e-05,3.17863242388765e-06,0.9543560567855497,6.232559417556796e-05,5.957227775385851e-05,4.5209877371105466e-06,1.3423553132228936e-06,0.31700186061773855,23976,9.495359969849875e-06,1.0020277860593896e-05,1.971948985017901e-06,62.299188550285955,29.544137209389724,29.594123972882436,10.40141958633947
