config,shape,diameter,depth,field,js,js_null,js_null_p95,wasserstein,w_null,w_null_p95,obs_mean,true_mean,obs_std,true_std,obs_skew,true_skew,n_obs,n_true
symdia_d0.5_c+0.0,diamond,0.5,depthavg,U,0.09045456642528285,0.19200524090377066,0.27910836859614696,0.004711106417751335,0.008933450791869345,0.016987352859738524,-0.0002938502321953153,0.0034479714127141,0.2045723674509844,0.2043066707885383,0.18246374580392175,0.20937235892325448,864,24192
symdia_d0.5_c+0.0,diamond,0.5,depthavg,V,0.1121192691098928,0.20131154334614748,0.25849911195992387,0.003519111118520106,0.007432935638757252,0.010729570966798779,-0.018878346861567783,-0.018447712570221993,0.26988130916075753,0.2708040579061059,0.012131602941240799,0.019314168963821675,864,24192
symdia_d0.5_c+0.0,diamond,0.5,depthavg,W,0.11354855895588102,0.19258539495751273,0.25273954002929133,7.04711203480738e-06,7.266509504556826e-06,1.3776880738755938e-05,9.674894441004477e-06,2.6647367592247404e-06,8.444616492601035e-05,8.85107609665133e-05,-0.4693047369300363,-0.7444100896260315,864,24192
symdia_d0.5_c+0.0,diamond,0.5,depthavg,sigma0,0.10103672977664124,0.2154544743669831,0.2831645923020117,0.0037215804581260292,0.011222129412097883,0.01886196196662381,23.28896119875665,23.29233863083387,0.12411365452255631,0.12225587870872413,0.17610259099550685,0.2704772788440308,864,24192
symdia_d0.75_c+0.0,diamond,0.75,25m,T,0.12177668930223498,0.19433956204194947,0.26808963229070537,0.01450808179651922,0.031988497468326195,0.05814696193970983,25.71267929695838,25.70063379598266,0.4227202730144232,0.41279647665252506,-0.5095130774546092,-0.7114020378940525,864,55296
symdia_d0.75_c+0.0,diamond,0.75,25m,S,0.11299870541301976,0.16706723676758964,0.2798677843555107,0.0026261860642714002,0.009766056612059055,0.02227180965147369,35.12698082584124,35.128523802847354,0.12180466788343704,0.12275325285952865,-0.1107558683632079,-0.12030453426032436,864,55296
symdia_d0.75_c+0.0,diamond,0.75,25m,U,0.11005162380038627,0.1965001052706688,0.2888640842409674,0.0055645987833534685,0.009366977847531812,0.016757380451148433,-0.12114452194947158,-0.11593628037325832,0.22505688169513588,0.22625768387597542,-0.0025447413449056055,0.028208396218187208,864,55296
symdia_d0.75_c+0.0,diamond,0.75,25m,V,0.11923279194597428,0.18441635546191676,0.26784503240369134,0.005205354646027809,0.010215551147856912,0.01547894658418514,-0.018541538150515676,-0.016722091315857685,0.2866494191842798,0.29056239078827867,-0.012336523112315553,0.002711579748168206,864,55296
symdia_d0.75_c+0.0,diamond,0.75,25m,W,0.11754740014515995,0.1760943957768171,0.23919817191646883,4.49644321490282e-06,6.650186743624835e-06,1.0842012867475891e-05,6.31216076244628e-06,3.0605975678163586e-06,6.580771004491904e-05,7.286482887717332e-05,-0.6994392689311117,-1.1884208066822137,864,55296
symdia_d0.75_c+0.0,diamond,0.75,25m,sigma0,0.11632125247937913,0.2158693777570683,0.2960537014309779,0.007329815209714781,0.01816892311248806,0.035110303396419226,23.219520916083283,23.22445097494344,0.15886521490711264,0.1549534770997746,-0.31914378188393444,-0.17580235710254805,864,55296
symdia_d0.75_c+0.0,diamond,0.75,50m,T,0.11726553166615017,0.19581573492401816,0.27682937625149523,0.016024643950909637,0.0256537569210519,0.05003740804407883,25.604462131284354,25.58937336297499,0.411288205399914,0.40542120975989415,-0.5768223335908705,-0.6922086074897887,864,55296
symdia_d0.75_c+0.0,diamond,0.75,50m,S,0.13277836938448964,0.1771807154939873,0.27152456619591103,0.0030965958977636323,0.00986327737718396,0.020081361824715583,35.13903041952095,35.14153376670071,0.11015509118867321,0.10892366686114666,0.020740982263974132,0.069777702095488,864,55296
symdia_d0.75_c+0.0,diamond,0.75,50m,U,0.11627474295361756,0.18473889063254498,0.2631720714944358,0.008864441474094521,0.010260614111771458,0.017662247078942112,-0.0250475542385882,-0.016197447479269128,0.20809183750166407,0.20647777721340216,0.08946690180208611,0.17474979508067764,864,55296
symdia_d0.75_c+0.0,diamond,0.75,50m,V,0.09788291364721081,0.18882701883524255,0.2608056421172806,0.004082398117359846,0.009689028282206849,0.01464012849781434,-0.020851925825527914,-0.01907408767415877,0.2754672293122639,0.27727140518133997,-0.0038523706992023587,0.002655796756730574,864,55296
symdia_d0.75_c+0.0,diamond,0.75,50m,W,0.11209452664231132,0.17489962027797704,0.22577798186283313,6.17542246364078e-06,1.0556162201820889e-05,1.8106371383051928e-05,1.2346073017617685e-05,6.2333365171376584e-06,0.00010711998137282574,0.00011388929672710573,-0.1267159370577303,-0.8984740730281626,864,55296
symdia_d0.75_c+0.0,diamond,0.75,50m,sigma0,0.11864904498328747,0.21482328788877755,0.2832677941325765,0.006675429721988448,0.013468202770362023,0.02243029055941125,23.262197448878464,23.26877002819531,0.13429372618052318,0.12955090828487262,-0.12593142809638957,0.05653754066233786,864,55296
symdia_d0.75_c+0.0,diamond,0.75,75m,T,0.11999663481506193,0.1907887309445429,0.28761705275723454,0.024878883127066685,0.04130698003109648,0.07044789406505444,25.150907128570765,25.12767021095863,0.5611094837524682,0.559542048253621,-0.41949071918241143,-0.3956523715978869,864,55296
symdia_d0.75_c+0.0,diamond,0.75,75m,S,0.1339576249833586,0.22104502546636487,0.343172899754766,0.0046126881515128814,0.01606879577435656,0.03579356177123608,35.182975509737666,35.18575489948745,0.09031203305158748,0.08400142583842679,0.0051697016474975535,0.14357968278831207,864,55296
symdia_d0.75_c+0.0,diamond,0.75,75m,U,0.11058709480322176,0.1741714617049934,0.26638603989446247,0.014207477483373067,0.014093777286917564,0.0229641852481959,0.23918610271699373,0.25338058379936623,0.21491380090056988,0.21738428352000952,0.3216629253286539,0.36902851659942587,864,55296
symdia_d0.75_c+0.0,diamond,0.75,75m,V,0.10039044724227511,0.19738541790575256,0.2713899568213276,0.0039396656133108485,0.009555121147872858,0.014272180417052319,-0.024082551928333955,-0.02596660831650555,0.23073602830750228,0.22809161975216,-0.018348601178207666,-0.0049959386151294145,864,55296
symdia_d0.75_c+0.0,diamond,0.75,75m,W,0.1235764142396836,0.17458086277213966,0.24202155123227687,7.327368905149358e-06,9.363787167266143e-06,1.593520067930383e-05,1.5668861878787818e-05,1.0592725243888891e-05,0.00011858768723416393,0.00012440602202580872,-0.05961276935224716,-0.15246336694604107,864,55296
symdia_d0.75_c+0.0,diamond,0.75,75m,sigma0,0.12740551789867166,0.2008105818416417,0.2879035932217463,0.009395404708493291,0.01359176014595702,0.024082131922480467,23.43435066058984,23.443563215891825,0.1479469178699141,0.14652917435295665,0.06280310820884867,0.1735974984485303,864,55296
symdia_d0.75_c+0.0,diamond,0.75,depthavg,T,0.1417424829794787,0.19597807092944422,0.2755875784089211,0.016537884908086338,0.02830438611765635,0.053148085733081205,25.5503841296761,25.535125755233533,0.4071430050954118,0.4035317841069565,-0.6082347483175722,-0.6814740226798326,864,55296
symdia_d0.75_c+0.0,diamond,0.75,depthavg,S,0.12353886610929168,0.1991066639769824,0.2728485861626147,0.0027452833473849436,0.010627119919173577,0.02474934066520454,35.14394425489033,35.14613034362976,0.10804980595741799,0.10676091625678834,0.0441870227151958,0.07612681817582083,864,55296
symdia_d0.75_c+0.0,diamond,0.75,depthavg,U,0.12147051158186459,0.19625005015735242,0.2717153167350121,0.008547201429617932,0.01218734289366502,0.022078873470424056,-0.009216162144953034,-0.0008125591107617812,0.20498268427562188,0.20501784189460934,0.1106847691197045,0.1821802406840994,864,55296
symdia_d0.75_c+0.0,diamond,0.75,depthavg,V,0.11914327554078868,0.1866006920135967,0.2605623938701782,0.0041778962447694325,0.008681042836691332,0.012833086943277951,-0.019783055007888153,-0.018809562247904713,0.2681823276089498,0.26973944946773803,-0.00174436848634101,0.011314688051412754,864,55296
symdia_d0.75_c+0.0,diamond,0.75,depthavg,W,0.12296137568760654,0.18609066413619116,0.24849390293228227,4.641735736250102e-06,8.012296756424078e-06,1.505887666602804e-05,1.0261711496033968e-05,5.776596700997955e-06,8.570210053255913e-05,9.071944583503447e-05,-0.14908292419821503,-0.7173040287352538,864,55296
symdia_d0.75_c+0.0,diamond,0.75,depthavg,sigma0,0.10358110015776245,0.1890487843375673,0.2742582756692574,0.006464072216080369,0.011056893322032264,0.020244103935304,23.28230164136575,23.288678006810887,0.12858817383297644,0.12465167426064927,-0.006573411617026302,0.1518772891123779,864,55296
symdia_d1.0_c+0.0,diamond,1.0,25m,T,0.153463973540598,0.20089492523847569,0.272578505499003,0.02307890243262248,0.040199315598539585,0.07670004963561758,25.728942121044522,25.709325301675708,0.43219115248016143,0.4198268356822061,-0.29817153137367847,-0.5567001419286698,864,96768
symdia_d1.0_c+0.0,diamond,1.0,25m,S,0.14615830849331105,0.20028247448545292,0.28034690118881234,0.003297159959474423,0.013280856840728644,0.025969847478610326,35.12584381891974,35.12759785728869,0.12172238671427059,0.12242458752805507,-0.13459463990781564,-0.11946570678739077,864,96768
symdia_d1.0_c+0.0,diamond,1.0,25m,U,0.11059100881875657,0.18276297555562412,0.2668609210131534,0.00862249221511874,0.01222507275425446,0.021461428502862548,-0.12772437378160548,-0.11929178655969892,0.22776198384075896,0.2265578819139952,-0.04496599146414062,-0.0034354175393269647,864,96768
symdia_d1.0_c+0.0,diamond,1.0,25m,V,0.12600529621320009,0.17830890488160883,0.2546021278782012,0.008587013423729414,0.012055674444702593,0.017742942396851397,-0.019635241905234115,-0.017717698112943887,0.281733474735271,0.2879252838807946,-0.011446532829358706,-0.003625961928794441,864,96768
symdia_d1.0_c+0.0,diamond,1.0,25m,W,0.1312247076208647,0.1700844476773535,0.2534285880961756,3.034520700878731e-06,8.005846016860997e-06,1.475553957732971e-05,4.892071747848788e-06,4.533456769952614e-06,7.079767886351204e-05,7.516344584741922e-05,-1.0640128697195625,-1.4853249084336637,864,96768
symdia_d1.0_c+0.0,diamond,1.0,25m,sigma0,0.14007239010257547,0.21052090346143237,0.33730395461404394,0.0102366546450015,0.021137080137369018,0.04452854433372365,23.213588309534632,23.22103565766316,0.16282275464491153,0.15783299896352482,-0.4837941353044515,-0.290161152168125,864,96768
symdia_d1.0_c+0.0,diamond,1.0,50m,T,0.14559331767457598,0.1916219958342161,0.2773152885210199,0.024940283703224653,0.03284930202243655,0.07792103564731338,25.62408568479036,25.599354236775998,0.4227881532279761,0.41140911573403777,-0.3827357015126313,-0.5949411909383047,864,96768
symdia_d1.0_c+0.0,diamond,1.0,50m,S,0.11971091733153934,0.1971065086303523,0.2727115111355549,0.003990554823575371,0.013300897698472019,0.03113266298419269,35.13682861321593,35.14014896405516,0.1121691961570183,0.10981266401752,-0.06464194211989367,0.03484513434660138,864,96768
symdia_d1.0_c+0.0,diamond,1.0,50m,U,0.09990540378431309,0.17642174410167322,0.2601674424704791,0.015034640104765785,0.011625899520667424,0.01832274202543688,-0.036671611642780426,-0.02163745929692132,0.20969911959772805,0.20810035222631118,0.030039052832608375,0.13611435414045445,864,96768
symdia_d1.0_c+0.0,diamond,1.0,50m,V,0.11819719709374334,0.17274133625978155,0.2581112503400345,0.0059541761413328025,0.010368137266801015,0.016270133767435226,-0.021650316122759028,-0.020048446807228882,0.2728741551299099,0.27583949175043576,-0.010734308117011527,-0.0016494012343720654,864,96768
symdia_d1.0_c+0.0,diamond,1.0,50m,W,0.10575965968210581,0.17957545661564012,0.24568391790901417,3.3326292908765904e-06,1.2894421843581348e-05,2.1152190797648233e-05,7.74774691644124e-06,8.376765539494088e-06,0.000114388872284363,0.00011743166162003624,-0.9185611592660119,-1.1607859026044391,864,96768
symdia_d1.0_c+0.0,diamond,1.0,50m,sigma0,0.11865211498525914,0.2015400714138733,0.29807597938729874,0.010328404337139272,0.014612752068004276,0.026943324038651146,23.254429207943904,23.264620692949354,0.14107215214357213,0.13339333812360743,-0.39455393839945463,-0.09754827287608892,864,96768
symdia_d1.0_c+0.0,diamond,1.0,75m,T,0.12956627662149017,0.2030378180361866,0.28362602123544295,0.04069293378829627,0.051581614316223136,0.1032360680440746,25.182896867227388,25.145866020705807,0.5658378232577477,0.5622974913229988,-0.4991515413170966,-0.43028089048193974,864,96768
symdia_d1.0_c+0.0,diamond,1.0,75m,S,0.1299645387770484,0.2478800364409613,0.35549961054992507,0.00729144421908297,0.022500849823705968,0.0470427823050943,35.17872845219343,35.18402191850716,0.09722860193037264,0.08838354460348943,-0.22714655830064157,0.03735319725862761,864,96768
symdia_d1.0_c+0.0,diamond,1.0,75m,U,0.10187415340633486,0.185373492637539,0.26654397174643324,0.02666491868840435,0.021236887966658485,0.0330881210195693,0.21674299293141416,0.2428362509191444,0.21392101524251203,0.21481289264027037,0.31834567613037734,0.3499168823773494,864,96768
symdia_d1.0_c+0.0,diamond,1.0,75m,V,0.09921676754863092,0.17407453248468213,0.2673210217827047,0.005532468845654314,0.009001811182171722,0.014298534425205353,-0.022325519598440275,-0.02471012938446811,0.23374197916278036,0.2297458595930783,-0.040130739893686596,-0.010596544979248461,864,96768
symdia_d1.0_c+0.0,diamond,1.0,75m,W,0.12059827003848757,0.16867735054135843,0.23648838200929087,4.268525273429578e-06,8.955319150057485e-06,1.3594422315206349e-05,1.1603839277082547e-05,1.2643392773167813e-05,0.00012658859989045745,0.00012702880143182385,-0.35224269213830317,-0.3102792217551372,864,96768
symdia_d1.0_c+0.0,diamond,1.0,75m,sigma0,0.13419346772155968,0.20547458187163808,0.29347256196988,0.015383694814056045,0.018402042423456843,0.03382896104787996,23.421333417986446,23.436678096823478,0.15181361819592537,0.1481934522173895,-0.004502572995667037,0.11780205976011271,864,96768
symdia_d1.0_c+0.0,diamond,1.0,depthavg,T,0.1253397051413264,0.2069419083381662,0.2880473824602154,0.02579145357660302,0.03411726962846479,0.08129143490958053,25.571217582671707,25.546263550848728,0.4131650570041315,0.4069438108663951,-0.5083646886285874,-0.6227502012100834,864,96768
symdia_d1.0_c+0.0,diamond,1.0,depthavg,S,0.12784068266322304,0.21224135173084685,0.3250313444158356,0.003890107210064996,0.017597533824551953,0.033308983819053166,35.14168199184845,35.14484812877108,0.11019925504191842,0.10775055474354589,-0.04013729447067213,0.05203956995040746,864,96768
symdia_d1.0_c+0.0,diamond,1.0,depthavg,U,0.11116139723817665,0.1965017742690395,0.28540429687681024,0.014672211879197598,0.014666779593009008,0.02361326716868874,-0.0211455496134309,-0.006506297646702727,0.20655860377300284,0.20537411219810686,0.05827202736887755,0.1412562605753078,864,96768
symdia_d1.0_c+0.0,diamond,1.0,depthavg,V,0.12751367729499694,0.16725490222922607,0.2759170217236599,0.005581039001486621,0.009206699204325668,0.014467619679090287,-0.020069300504467848,-0.01926891939354471,0.26572146862619733,0.2684252002135939,-0.010522810899506132,0.004160923390111727,864,96768
symdia_d1.0_c+0.0,diamond,1.0,depthavg,W,0.11991853041589175,0.17676882380245373,0.23431056256953617,2.287212518955439e-06,8.428292184359557e-06,1.2608519479961892e-05,7.124023976209053e-06,7.5140499725430955e-06,9.19068404318464e-05,9.347499906666145e-05,-0.808286860651986,-1.0002518048415727,864,96768
symdia_d1.0_c+0.0,diamond,1.0,depthavg,sigma0,0.11953083743687819,0.21572977656146425,0.31740811765970967,0.010169747089466517,0.018781828299553854,0.040262007615405666,23.27413666943214,23.284258658543575,0.1336546879468641,0.12768141462084434,-0.20356955827807868,0.026625491402348715,864,96768
