config,family,pattern,width,center_lat,n_gliders_cell,n_gliders_total,cell_height_deg,min_depth,max_depth,nc_path,rms,mean_bias,corr,w_est_std,w_model_std,w_est_mean,w_model_mean,norm_rms,n,w_est_mean_se,w_model_mean_se,mean_bias_se,n_eff,n_eff_model,n_eff_est,tau
equator_3cell_w1.0,equator,equator_3cell,1.0,-1.0,2,6,2.0,8,70,data/equator_3cell_w1.0__cell_-1.00.nc,1.8714191166487128e-05,-3.46024255742561e-06,0.8880092541478719,3.298879533137842e-05,3.96936978916034e-05,1.774691704232936e-06,5.234934261658545e-06,0.47146504761517394,20736,6.462715531979635e-06,7.599559602666605e-06,2.8495759212975847e-06,33.72038293754466,23.047119188267185,19.89173121817831,19.21686361629391
equator_3cell_w1.0,equator,equator_3cell,1.0,0.0,2,6,2.0,8,70,data/equator_3cell_w1.0__cell_+0.00.nc,1.7330588612642356e-05,1.4669101654332525e-06,0.8547808820417242,2.978533974706999e-05,3.315665940526371e-05,7.99309336507545e-06,6.526183199642196e-06,0.5226880187420534,20736,4.174661593479293e-06,3.744445319834474e-06,2.08895144400192e-06,51.74916511257105,64.66983749879886,36.82635104586933,12.521941148043489
equator_3cell_w1.0,equator,equator_3cell,1.0,1.0,2,6,2.0,8,70,data/equator_3cell_w1.0__cell_+1.00.nc,2.618397942448542e-05,-1.3036777979871952e-06,0.8392923516065255,3.0906549552868705e-05,4.597836404530543e-05,7.961369708884281e-07,2.0998147688756233e-06,0.5694847993870479,20736,3.888075447711731e-06,7.548894284539025e-06,4.266382388192387e-06,32.15957977265212,31.316791880464137,47.89543682804152,20.14951702046326
equator_3cell_w1.5,equator,equator_3cell,1.5,-1.0,2,6,2.0,8,70,data/equator_3cell_w1.5__cell_-1.00.nc,1.6847708828898737e-05,-3.372231538389911e-06,0.8907778469055327,3.070266212418345e-05,3.616976316668526e-05,2.5655283304916682e-06,5.937759868881579e-06,0.4657953869163453,20736,6.386668849968562e-06,6.982231932508147e-06,2.5346086553101695e-06,34.23355103880489,22.648824039397343,17.55270648690637,18.92879880516836
equator_3cell_w1.5,equator,equator_3cell,1.5,0.0,2,6,2.0,8,70,data/equator_3cell_w1.5__cell_+0.00.nc,1.680404099787646e-05,1.6141414362347064e-06,0.8378430476693083,2.5910685455390694e-05,3.063608088862229e-05,8.022161288564322e-06,6.408019852329617e-06,0.5485049167668569,20736,2.9788507473806047e-06,3.464857831580129e-06,2.4444219590828284e-06,36.95179901113866,64.2569605559938,53.575980796376136,17.53635864399101
equator_3cell_w1.5,equator,equator_3cell,1.5,1.0,2,6,2.0,8,70,data/equator_3cell_w1.5__cell_+1.00.nc,2.5886178410106827e-05,2.7693757471984246e-07,0.7637732091586314,2.7530727912287055e-05,3.984799385971836e-05,2.501818259660723e-06,2.224880684940881e-06,0.6496231278602638,20736,3.397674800566876e-06,6.562919319088565e-06,4.045010800836793e-06,34.27554835491681,30.91131008497596,49.20620890208746,18.905605631457234
equator_3cell_w2.0,equator,equator_3cell,2.0,-1.0,2,6,2.0,8,70,data/equator_3cell_w2.0__cell_-1.00.nc,1.6744537315483686e-05,-4.540548245081941e-06,0.8706276020968758,3.064300409620005e-05,3.2381220034459214e-05,2.296948131796382e-06,6.837496376878322e-06,0.5171064369305605,20736,6.490827604636529e-06,6.171788724154208e-06,2.408350912338184e-06,34.10853781634018,23.171214785407116,16.88370469874387,18.998175866969188
equator_3cell_w2.0,equator,equator_3cell,2.0,0.0,2,6,2.0,8,70,data/equator_3cell_w2.0__cell_+0.00.nc,1.8073916859251777e-05,2.077329995995348e-06,0.7729502614399494,2.4344725934442142e-05,2.7970122454511857e-05,8.532467702853196e-06,6.4551377068578475e-06,0.6461865474005558,20736,2.763111200595682e-06,3.126700419196618e-06,3.1813238925587967e-06,25.02065025047726,65.31026835016229,53.66416927087634,25.898607490732164
equator_3cell_w2.0,equator,equator_3cell,2.0,1.0,2,6,2.0,8,70,data/equator_3cell_w2.0__cell_+1.00.nc,2.864787242639123e-05,1.4425154972098925e-07,0.638208779919607,3.133305089204865e-05,3.545021050423997e-05,3.2398923532415e-06,3.0956408035205106e-06,0.8081157211454314,20736,5.169338885441803e-06,5.7594529928176505e-06,4.548577383308142e-06,31.657548186147757,31.635548746159333,27.122183272551457,20.46905199953363
equator_hex1deg_w0.25,equator,equator_hex1deg,0.25,0.0,6,6,1.0,8,70,data/equator_hex1deg_w0.25__cell_+0.00.nc,1.511256012331658e-05,-1.1518365330671121e-06,0.9649589839623998,3.680216981723363e-05,4.708006870169381e-05,5.098135271035136e-06,6.249971804102248e-06,0.320996985350042,20736,3.54493197670688e-06,4.905781978633623e-06,2.017201311050366e-06,50.06074342533143,76.64466719721234,80.15549954179714,12.944274408679735
