config,family,pattern,width,center_lat,n_gliders_cell,n_gliders_total,cell_height_deg,min_depth,max_depth,nc_path,mean_true_25,mean_est_25,mean_bias_25,std_true_25,std_est_25,std_ratio_25,corr_25,js_25,ks_25,adv_mean_true_25,adv_mean_est_25,adv_mean_bias_25,adv_std_true_25,adv_std_est_25,adv_std_ratio_25,adv_corr_25,adv_js_25,adv_ks_25,mean_true_50,mean_est_50,mean_bias_50,std_true_50,std_est_50,std_ratio_50,corr_50,js_50,ks_50,adv_mean_true_50,adv_mean_est_50,adv_mean_bias_50,adv_std_true_50,adv_std_est_50,adv_std_ratio_50,adv_corr_50,adv_js_50,adv_ks_50,mean_true_70,mean_est_70,mean_bias_70,std_true_70,std_est_70,std_ratio_70,corr_70,js_70,ks_70,adv_mean_true_70,adv_mean_est_70,adv_mean_bias_70,adv_std_true_70,adv_std_est_70,adv_std_ratio_70,adv_corr_70,adv_js_70,adv_ks_70
symdia_d0.3_c+0.5,symdia,symdia_d0.3,0.15,0.5,4,4,0.3,8,80,data_heat/symdia_d0.3_c+0.5__cell_+0.50.nc,9.328390660812147e-06,8.646301346460741e-06,-6.820846277326853e-07,3.227220076951198e-05,2.9097825764071328e-05,0.9016374796341893,0.9628358179600244,0.1542692953453695,0.043209876543209874,1.985200093201911e-08,2.024197309056639e-08,3.8996731312463114e-10,1.9971005826846522e-07,1.6051319461320476e-07,0.8037311490712746,0.9364140092332554,0.19900872463028918,0.035493827160493825,8.095331395452376e-06,8.16589833776529e-06,7.056535178822148e-08,5.507191235665232e-05,4.971732085691755e-05,0.9027709176856291,0.9672560513996242,0.1832611053893239,0.029320987654320986,5.246196792541014e-07,4.585955832944412e-07,-6.602405023593095e-08,2.243574726890074e-06,1.87593785348879e-06,0.8361378968148375,0.9545529975057213,0.17689812278900738,0.020061728395061727,-1.987163159355987e-06,-6.322339711262541e-07,1.3549300098893438e-06,6.804491567891091e-05,6.206499298933837e-05,0.9121180086725291,0.9527063295292,0.13631282560480382,0.024691358024691357,5.328075758370687e-07,5.463194487840299e-07,1.3511910383493217e-08,4.693637947639218e-06,4.1253266205832336e-06,0.8789187974454165,0.9583791850583371,0.18370916617106597,0.024691358024691357
symdia_d0.5_c-0.5,symdia,symdia_d0.5,0.25,-0.5,4,4,0.5,8,80,data_heat/symdia_d0.5_c-0.5__cell_-0.50.nc,2.5415520212845877e-06,2.0361557654414368e-06,-5.053961410214195e-07,1.7387537809554487e-05,1.6876564247523487e-05,0.970612655591166,0.9639627728824555,0.1744328219675319,0.041666666666666664,2.8689164821571467e-08,2.374731407601494e-08,-4.941849053222653e-09,1.7578068423063087e-07,1.247738344418652e-07,0.70982676502816,0.9644650836711572,0.1707909283770391,0.047839506172839504,2.073502628263668e-06,2.011189810271241e-06,-6.231125759726657e-08,3.3375115890521556e-05,3.26977246818404e-05,0.9797037046731712,0.9700518259775304,0.20182041776793178,0.040123456790123455,1.8848379568225937e-07,1.5297109143970908e-07,-3.551273056614383e-08,7.127364938241953e-07,7.289806728659204e-07,1.0227912828688857,0.9625265038157911,0.19476892415089903,0.038580246913580245,2.3378554487862857e-06,2.482843847044809e-06,1.4498842124151376e-07,4.434157017385587e-05,4.26828402360881e-05,0.962591989159063,0.9660952297523312,0.14751558330272396,0.027777777777777776,3.978618394739897e-07,3.09263387901358e-07,-8.859853005717557e-08,1.703369434835622e-06,1.5986613149528779e-06,0.9385288254319013,0.9601084633301646,0.1719676849442092,0.032407407407407406
symdia_d0.5_c+0.0,symdia,symdia_d0.5,0.25,0.0,4,4,0.5,8,80,data_heat/symdia_d0.5_c+0.0__cell_+0.00.nc,1.3285637123772176e-06,1.3685391415701513e-06,3.99763049080727e-08,1.962784335773904e-05,1.627321167214119e-05,0.8290881160779616,0.9152635795408051,0.20874562662234616,0.05555555555555555,-1.0949576356722446e-08,-1.9546612201565584e-09,8.994930958587861e-09,2.2537150812240725e-07,1.6057961607720508e-07,0.712510722473351,0.9683233675440993,0.14125077861097493,0.037037037037037035,2.120426188412239e-06,2.0832997958593257e-06,-3.7123455267381366e-08,3.1561736250296235e-05,2.7036180736981232e-05,0.8566125932545131,0.908334552251436,0.15874454434195898,0.035493827160493825,7.228062059994045e-08,1.0540092303087373e-07,3.3120328305875965e-08,1.5767126342325355e-06,1.3638369437629324e-06,0.8649876421056141,0.9555142840846023,0.1824929633724124,0.05709876543209876,-6.026284609106369e-07,-9.86394771614814e-07,-3.8376570373839523e-07,4.988937507732771e-05,4.686143645439651e-05,0.9393069442493929,0.9517352290023955,0.17282638871418296,0.027777777777777776,3.0956888963373785e-07,3.170905774751414e-07,7.521622435560759e-09,3.0040700949029997e-06,2.8670870606074388e-06,0.9544008528536069,0.9641377955050258,0.17720235054996536,0.030864197530864196
symdia_d0.5_c+0.5,symdia,symdia_d0.5,0.25,0.5,4,4,0.5,8,80,data_heat/symdia_d0.5_c+0.5__cell_+0.50.nc,8.43613270262722e-06,7.257124997795596e-06,-1.1790098302960403e-06,2.6292418624507263e-05,2.366911332146396e-05,0.9002257897796397,0.9538304925308607,0.19289018488876328,0.08487654320987655,1.9228425074402367e-08,1.935652952924788e-08,1.2810029548925968e-10,1.821857011918837e-07,1.341861426557893e-07,0.7365349847870896,0.9121868911281329,0.18692423777140704,0.030864197530864196,6.645439952990273e-06,6.65155319465258e-06,6.113596617057143e-09,4.5123979361960664e-05,4.021643038211875e-05,0.8912429921023551,0.9472599433139895,0.19311313237889802,0.038580246913580245,5.396193500928348e-07,4.414837657942661e-07,-9.813530489742847e-08,2.016931603066041e-06,1.6779058044460037e-06,0.831910116285219,0.9317464156988351,0.21794884742591666,0.05401234567901234,-3.1485496947425418e-06,-1.5875951908342582e-06,1.5609555569616758e-06,5.702262933482416e-05,5.3627441673929675e-05,0.9404589423444735,0.9255453186994548,0.18770596675423504,0.030864197530864196,6.011087521073932e-07,5.287809500878445e-07,-7.232802305227489e-08,4.274344519217266e-06,3.804479363253113e-06,0.8900731670431198,0.9372059876731299,0.19767761392571945,0.044753086419753084
symdia_d0.75_c-0.5,symdia,symdia_d0.75,0.375,-0.5,4,4,0.75,8,80,data_heat/symdia_d0.75_c-0.5__cell_-0.50.nc,2.4888452117011184e-06,2.259857745012619e-06,-2.2898729078627565e-07,1.4778259355807677e-05,1.4137011410823758e-05,0.956608695953633,0.94717772714992,0.1670849083157401,0.05092592592592592,2.3420039241273116e-08,1.8034969663116633e-08,-5.3850526597799195e-09,1.37913872322315e-07,9.10110230111711e-08,0.6599120268225923,0.9284597847866801,0.16630189754584795,0.06790123456790123,2.1435510006995173e-06,3.3737091454988482e-06,1.2301593538267198e-06,2.911506817326881e-05,2.7785035028096715e-05,0.9543180480548135,0.9517100888647627,0.19307980768992725,0.037037037037037035,1.9472359724659327e-07,1.2489232418444787e-07,-6.983112852202982e-08,6.59521674606367e-07,5.728753645063509e-07,0.868622498037338,0.9480083059071897,0.19945220302033004,0.05709876543209876,2.014125584537396e-06,4.296801986084193e-06,2.2826778361605393e-06,3.8929018046474084e-05,3.789218461550528e-05,0.9733660522921226,0.946659120595895,0.20025267776420294,0.044753086419753084,4.0053262750916474e-07,3.365631469727765e-07,-6.396923620551248e-08,1.5247176179400412e-06,1.4284229783287518e-06,0.9368442795713297,0.9436161257466651,0.19671102941757354,0.027777777777777776
symdia_d0.75_c+0.0,symdia,symdia_d0.75,0.375,0.0,4,4,0.75,8,80,data_heat/symdia_d0.75_c+0.0__cell_+0.00.nc,2.2544179500982864e-06,1.3973193278141751e-06,-8.570979265484622e-07,1.4988265320425853e-05,1.193082212661184e-05,0.7960108706077307,0.8530538345556445,0.2174161452073799,0.10030864197530864,-6.9696612925440604e-09,5.846116422970768e-09,1.281578003780091e-08,1.8023264658495464e-07,1.2767038262616878e-07,0.7083643559880254,0.9225468545020472,0.15128559212589293,0.06790123456790123,2.745617621258134e-06,1.0757842113857883e-06,-1.6698335877766763e-06,2.3907789000077173e-05,1.9693508017319895e-05,0.823727698837242,0.8636930193163651,0.22596182096755696,0.08796296296296297,1.1796194598900911e-07,1.8309765920641187e-07,6.513567626766412e-08,1.3264677818369819e-06,1.0995458074666892e-06,0.828927639647579,0.9296909251474396,0.15277813112320202,0.044753086419753084,-6.17662976765132e-07,-2.256821053720714e-06,-1.6391588219508662e-06,4.231753700878471e-05,3.895484010077902e-05,0.9205365636637212,0.92716539115359,0.2055179819653019,0.06172839506172839,3.3384091580046515e-07,4.000543077881564e-07,6.621331883495886e-08,2.650855094543658e-06,2.3944661941721748e-06,0.9032806806757498,0.9360708048757256,0.17581246816691828,0.044753086419753084
symdia_d0.75_c+0.5,symdia,symdia_d0.75,0.375,0.5,4,4,0.75,8,80,data_heat/symdia_d0.75_c+0.5__cell_+0.50.nc,8.235951099777594e-06,6.732986908826193e-06,-1.50296797524253e-06,2.289416988787707e-05,2.1063636963404098e-05,0.9200437083572847,0.9522978784682289,0.22065002086470525,0.11728395061728394,1.7901436777378876e-08,1.4948560520613653e-08,-2.9528731635923043e-09,1.5880492298947502e-07,1.1204141803026463e-07,0.705528619145455,0.8983835354451136,0.15304447401581617,0.06018518518518518,6.366172783600632e-06,6.536974260516046e-06,1.7079841412259546e-07,3.895172631018795e-05,3.673456201278472e-05,0.9430791775505126,0.9426192307747981,0.21933388851416438,0.06790123456790123,5.549742922994483e-07,4.4002840015251667e-07,-1.1494575841397205e-07,1.8793435856423457e-06,1.6389742196100665e-06,0.8720992968669309,0.9303248169347751,0.2051706965775621,0.08796296296296297,-3.739699195648427e-06,-2.523284490710528e-06,1.2164170718347009e-06,5.031188629800454e-05,5.02967024942743e-05,0.9996982064309754,0.918035135357472,0.18634545018571297,0.046296296296296294,5.840604444529163e-07,5.016791248716554e-07,-8.238128087009232e-08,3.90708692066255e-06,3.994527896109768e-06,1.0223800947413757,0.9114225400807577,0.20986036379352388,0.06790123456790123
symdia_d1.0_c-0.5,symdia,symdia_d1.0,0.5,-0.5,4,4,1.0,8,80,data_heat/symdia_d1.0_c-0.5__cell_-0.50.nc,2.6219986466458067e-06,2.1940411990281377e-06,-4.279573808637956e-07,1.349473404843593e-05,1.2674549281919818e-05,0.9392218650940236,0.9408974983193499,0.20895582490157968,0.06172839506172839,1.8267529711124553e-08,1.1626762559783113e-08,-6.640779576593447e-09,1.0992793875175266e-07,6.087032195634356e-08,0.5537293125617991,0.8558034888272363,0.16328366535467492,0.07098765432098765,2.69120005214063e-06,3.847573091248724e-06,1.1563727432350275e-06,2.6271412934875116e-05,2.4558383296315326e-05,0.9347949178521054,0.9351073887245791,0.22429681262636253,0.06944444444444445,1.7047062783603906e-07,7.984156652587656e-08,-9.062917418647764e-08,5.550899118134112e-07,4.481595070234967e-07,0.8073638116740659,0.8874988182237623,0.20289182770840364,0.05401234567901234,2.3543730094388593e-06,4.645657372109951e-06,2.291283513490282e-06,3.4999800845980644e-05,3.3613454246610505e-05,0.9603898717746748,0.9485525203475351,0.19268202980075952,0.04938271604938271,3.6427525174076436e-07,2.8636460207083625e-07,-7.791045049249131e-08,1.3730231103181723e-06,1.287902421963432e-06,0.9380049121423636,0.9061198280484699,0.20828387109006224,0.030864197530864196
symdia_d1.0_c+0.0,symdia,symdia_d1.0,0.5,0.0,4,4,1.0,8,80,data_heat/symdia_d1.0_c+0.0__cell_+0.00.nc,2.859387450371287e-06,1.7511034936537478e-06,-1.108283141249817e-06,1.3063896403764375e-05,1.0602478848932546e-05,0.8115862619576064,0.8517484293947492,0.2631947957843449,0.13271604938271606,-1.9051966670957654e-09,1.117831316812419e-08,1.3083512871864107e-08,1.4869786468807433e-07,1.0709819514234639e-07,0.7202403031610967,0.8874486152539857,0.1638759580128253,0.09259259259259259,3.0879391488269903e-06,1.0265282622577736e-06,-2.061409425137418e-06,2.0283407138776965e-05,1.7010429874493818e-05,0.8386376981988393,0.8515705581523767,0.1960462241055096,0.08641975308641975,1.6120947066156077e-07,2.3025386173108413e-07,6.904446527470803e-08,1.1616015171966865e-06,1.0196109782938643e-06,0.8777631254774094,0.9111438727266702,0.1806812887903441,0.047839506172839504,-5.178411583983689e-07,-3.268353936723105e-06,-2.750510348131511e-06,3.708285657921806e-05,3.233198006720041e-05,0.8718848289945351,0.9118863261300995,0.19151841321021293,0.09722222222222222,3.6269616998652054e-07,4.592293510773779e-07,9.653309725736788e-08,2.3801021598046646e-06,2.1003731796585428e-06,0.8824718598763512,0.919558030673237,0.19090342346505457,0.06327160493827161
symdia_d1.0_c+0.5,symdia,symdia_d1.0,0.5,0.5,4,4,1.0,8,80,data_heat/symdia_d1.0_c+0.5__cell_+0.50.nc,8.385884029848967e-06,5.295687178531283e-06,-3.090193055740322e-06,2.110494278895203e-05,1.75317667252773e-05,0.8306948235109547,0.9270581840477767,0.24569953476499778,0.14506172839506173,1.3635577111870134e-08,6.77077005826828e-09,-6.8648049808643e-09,1.4796087555168924e-07,9.509203423593501e-08,0.642683641073178,0.8830370997632256,0.16522136631837733,0.044753086419753084,7.0341702667064965e-06,5.745564783985045e-06,-1.288604809488374e-06,3.600790296331979e-05,3.152998784622337e-05,0.8756407691484298,0.9229694943378616,0.21481696707920964,0.09876543209876543,5.434101808532432e-07,3.434158567098903e-07,-1.9999411228490162e-07,1.7855887790574343e-06,1.3008570463342588e-06,0.7285311498322404,0.9279878662761033,0.19338060536256693,0.08950617283950617,-3.735933205462061e-06,-3.2199763608185657e-06,5.159562635719553e-07,4.727409759652801e-05,4.471875487432076e-05,0.9459462400738683,0.9136437451815862,0.19744399544913616,0.044753086419753084,5.670565883519885e-07,5.280321033374397e-07,-3.902435696197366e-08,3.6348617413750617e-06,3.906638740417352e-06,1.0747695561425887,0.9277217559985758,0.2222687031048294,0.07253086419753087
symhex_d0.3_c-0.5,symhex,symhex_d0.3,0.15,-0.5,6,6,0.34641016151377546,8,80,data_heat/symhex_d0.3_c-0.5__cell_-0.50.nc,2.6621960387274157e-06,2.3033708851767465e-06,-3.58825117462768e-07,1.974274346139282e-05,1.8715326785672527e-05,0.9479597818950837,0.9924687843369063,0.10875856512680382,0.043209876543209874,3.1212948670145124e-08,2.8274399124904988e-08,-2.9385647099732096e-09,2.0678697865150752e-07,1.578549218334701e-07,0.7633697385728466,0.9816687887742965,0.17644834573962534,0.033950617283950615,2.1550845303863753e-06,1.91577384126859e-06,-2.3931008140912016e-07,3.7125329981790856e-05,3.599005525820729e-05,0.9694204812687082,0.9946672507673803,0.14439845699511356,0.020061728395061727,1.8293852122042153e-07,1.8086066392678538e-07,-2.0780144035364665e-09,7.602301366205211e-07,8.349715603701508e-07,1.0983142079606059,0.9769043378173411,0.19223102384086355,0.037037037037037035,2.371361460973276e-06,2.0888425904619632e-06,-2.8251703328683844e-07,4.8380872613051906e-05,4.684077655954574e-05,0.968167253496567,0.9943918069082213,0.15932846671306078,0.021604938271604937,3.93016875932517e-07,3.8288792980219035e-07,-1.0128994506752715e-08,1.8011716065302608e-06,1.7684230369416514e-06,0.9818181846361128,0.9906648439862549,0.16841266020044782,0.026234567901234566
symhex_d0.3_c+0.0,symhex,symhex_d0.3,0.15,0.0,6,6,0.34641016151377546,8,80,data_heat/symhex_d0.3_c+0.0__cell_+0.00.nc,7.279153919625969e-07,1.756944404119126e-07,-5.522215614003033e-07,2.2134121536510065e-05,2.0647489683899984e-05,0.9328352900675144,0.9911858171965641,0.14783232258739432,0.041666666666666664,-1.2907319657529115e-08,-1.1309650948630765e-08,1.5976547819774354e-09,2.606771545288211e-07,2.3072640832896808e-07,0.8851040619421001,0.9937657393035764,0.12033447206182579,0.026234567901234566,1.4668645462734275e-06,1.1088603850595734e-06,-3.58002906275999e-07,3.523199848132208e-05,3.3103778688023734e-05,0.9395941222458157,0.9928865714121138,0.15732961956615485,0.033950617283950615,4.342314596783581e-08,3.464250948604709e-08,-8.780666480051152e-09,1.7213992578035686e-06,1.661179267717278e-06,0.9650168374284483,0.996812944446308,0.12220616398555972,0.023148148148148147,-7.217254847091681e-07,-6.604240095735726e-07,6.130137811580457e-08,5.431083991425112e-05,5.2071615018600504e-05,0.9587702031641193,0.9942168631713085,0.1408997009531444,0.023148148148148147,2.8661062856372155e-07,2.5794215640557635e-07,-2.8668342379926976e-08,3.175668553012656e-06,3.050812519002327e-06,0.9606835436614183,0.9920327773937236,0.14274757454092168,0.023148148148148147
symhex_d0.3_c+0.5,symhex,symhex_d0.3,0.15,0.5,6,6,0.34641016151377546,8,80,data_heat/symhex_d0.3_c+0.5__cell_+0.50.nc,8.549271115043666e-06,7.872366050230917e-06,-6.76906474253214e-07,2.883662273234222e-05,2.7467334706761483e-05,0.9525156590530628,0.9901073114817329,0.122459518965341,0.041666666666666664,2.0168242187423857e-08,2.1463551647452492e-08,1.2953133701902274e-09,1.9138009577090997e-07,1.507680165628234e-07,0.7877936101740646,0.9672149034567272,0.17392069168929444,0.029320987654320986,6.877367468405282e-06,6.4266960653817885e-06,-4.506766426045474e-07,4.9617778131505474e-05,4.7220752741674384e-05,0.9516901908933108,0.9905595924709127,0.16355883426405504,0.024691358024691357,5.316211399986059e-07,5.020387461606732e-07,-2.958239377253822e-08,2.1071339233458275e-06,1.907691201891473e-06,0.9053488156378462,0.9855145128939794,0.15365567479603334,0.029320987654320986,-3.071232413276448e-06,-4.009375816796281e-06,-9.381431444294105e-07,6.133260467322543e-05,5.951474721664814e-05,0.970360667604732,0.9903765942473002,0.1357503245097659,0.016975308641975308,5.867553909411072e-07,6.708193824036704e-07,8.406392690630692e-08,4.4737180360243656e-06,4.374086258827871e-06,0.977729535837034,0.9849734670668923,0.17790058919554946,0.027777777777777776
symhex_d0.5_c-0.5,symhex,symhex_d0.5,0.25,-0.5,6,6,0.5773502691896258,8,80,data_heat/symhex_d0.5_c-0.5__cell_-0.50.nc,2.590694066384458e-06,2.004727884049805e-06,-5.859660623243414e-07,1.589340354257729e-05,1.5270295213730334e-05,0.9607945316950084,0.9781252127478725,0.17389677349092164,0.047839506172839504,2.4575181001296187e-08,2.3143189067070423e-08,-1.4320010392538718e-09,1.4783947221985727e-07,1.130982387003231e-07,0.7650070512435998,0.9675380345614552,0.17731450892291303,0.05092592592592592,2.128744426954654e-06,1.4981930401027824e-06,-6.305506903390638e-07,3.105282303295098e-05,3.0282750645635198e-05,0.9752012116096936,0.9852513705775636,0.17946622592421305,0.032407407407407406,1.9825141350793274e-07,1.862892135926335e-07,-1.1962263240373e-08,7.003115456427622e-07,7.661393619628262e-07,1.0939979024044872,0.9726370459243433,0.2172898049269157,0.04938271604938271,1.9605383840826107e-06,1.4736201448688288e-06,-4.869178943922141e-07,4.115923366043717e-05,4.025226456430204e-05,0.9779643833114677,0.9862906935839855,0.16027007070951862,0.024691358024691357,4.076896402693819e-07,3.572503216699611e-07,-5.043937676311427e-08,1.5953428373904899e-06,1.5461325136247738e-06,0.9691537626820016,0.9775936653611255,0.1758796250858868,0.032407407407407406
symhex_d0.5_c+0.0,symhex,symhex_d0.5,0.25,0.0,6,6,0.5773502691896258,8,80,data_heat/symhex_d0.5_c+0.0__cell_+0.00.nc,2.2331719264911953e-06,9.634002448825897e-07,-1.2697719208931927e-06,1.67932957992889e-05,1.4657631462181637e-05,0.8728263729387953,0.970333532385189,0.17631410204474363,0.08024691358024691,-9.370665132735212e-09,-8.150344942532402e-09,1.2203000446355474e-09,1.9652379990020563e-07,1.6172222436678863e-07,0.8229141938478232,0.974485046519161,0.13398136038000383,0.032407407407407406,3.1115851015783846e-06,1.9557838824381093e-06,-1.155801032800134e-06,2.6699573936639354e-05,2.333968761894967e-05,0.8741595530451903,0.9747957561365218,0.1590639913628378,0.043209876543209874,9.046913618249164e-08,6.991971429143168e-08,-2.0549408838229517e-08,1.4343341945277643e-06,1.2924889272392234e-06,0.901107239979563,0.9910488698473267,0.13748595433594632,0.047839506172839504,-3.363510074905207e-07,-6.748574152451457e-07,-3.3850475731395183e-07,4.4957909267395735e-05,4.167580089078201e-05,0.9269959740099842,0.9823364553171244,0.13917766313377705,0.023148148148148147,3.139540751817549e-07,2.5369771005795734e-07,-6.025617051129598e-08,2.7679345748765627e-06,2.5246549681634247e-06,0.9121078912336693,0.9839087132650969,0.1570229450634905,0.032407407407407406
symhex_d0.5_c+0.5,symhex,symhex_d0.5,0.25,0.5,6,6,0.5773502691896258,8,80,data_heat/symhex_d0.5_c+0.5__cell_+0.50.nc,8.040063221415039e-06,6.4458510727365154e-06,-1.5942089131874282e-06,2.421646422590129e-05,2.252498374293332e-05,0.930151632906062,0.9793002612482399,0.19152497449765715,0.08487654320987655,1.9048089328066453e-08,2.0169425577231814e-08,1.121341977328009e-09,1.673487020070752e-07,1.1984900145120122e-07,0.7161633165588236,0.9290327485145333,0.16861340394829913,0.035493827160493825,6.113051767897559e-06,4.664860536658294e-06,-1.4481894621989374e-06,4.125915438635275e-05,3.814000536464192e-05,0.9244010434023208,0.9802499166775158,0.17138361313344347,0.044753086419753084,5.390508590608079e-07,5.048717955605317e-07,-3.4179287458977065e-08,1.8878478158512735e-06,1.6458399569506175e-06,0.8718075382620134,0.96901600235791,0.21377046995542456,0.030864197530864196,-3.727343710124842e-06,-5.6569635517826735e-06,-1.9296194794633297e-06,5.1945040468126535e-05,5.014239354691266e-05,0.9652970350014458,0.9781244054811407,0.18130214734030733,0.030864197530864196,5.963722742308164e-07,6.975802864039877e-07,1.0120772122706315e-07,4.006879407825181e-06,3.881423353302545e-06,0.9686898352174941,0.9695934379384911,0.19153822194612238,0.023148148148148147
symhex_d0.75_c-0.5,symhex,symhex_d0.75,0.375,-0.5,6,6,0.8660254037844387,8,80,data_heat/symhex_d0.75_c-0.5__cell_-0.50.nc,2.5320191525679547e-06,1.4725515985960737e-06,-1.0594672710068707e-06,1.3616663636639714e-05,1.257558929574004e-05,0.9235440950382036,0.9648402862579574,0.19381100795718012,0.06018518518518518,1.8517862798717033e-08,1.803404280501143e-08,-4.838248453015101e-10,1.1049729664591723e-07,8.449378674517612e-08,0.7646683612173066,0.8954730703507987,0.18452702291446768,0.09722222222222222,2.4639134608150925e-06,1.2876242636861274e-06,-1.1762889992995558e-06,2.6649990104488097e-05,2.4940319007682295e-05,0.935847214572966,0.9722552466661907,0.18715260796946226,0.07098765432098765,1.8538490564878884e-07,1.5905472354787345e-07,-2.633017995482686e-08,5.904846034354705e-07,6.072244197650197e-07,1.0283492850315759,0.959244332184741,0.18488306969794582,0.044753086419753084,2.0331012819951866e-06,5.352161788045686e-07,-1.4978848523843787e-06,3.558827665983699e-05,3.48830735948878e-05,0.9801843997198929,0.978935135963955,0.18886577960013456,0.043209876543209874,3.851696988022013e-07,3.502333814357702e-07,-3.493572283553411e-08,1.3871095916329068e-06,1.3701755342206426e-06,0.9877918388608866,0.9522693796259948,0.18055219331020753,0.044753086419753084
symhex_d0.75_c+0.0,symhex,symhex_d0.75,0.375,0.0,6,6,0.8660254037844387,8,80,data_heat/symhex_d0.75_c+0.0__cell_+0.00.nc,2.9350842396524968e-06,7.939707466799472e-07,-2.1411141770518886e-06,1.3075227798253763e-05,1.0726496731969937e-05,0.8203678664323151,0.9471104907684088,0.2144182582600428,0.13271604938271606,-1.691099038581001e-09,-1.5626415445134594e-09,1.2845819444239906e-10,1.4843816131815402e-07,1.1510459939878384e-07,0.7754380570106572,0.9405104131925677,0.1563742133304896,0.05864197530864197,3.1219065022014547e-06,1.0385182005805605e-06,-2.083386327101583e-06,2.015927020693198e-05,1.69586740097835e-05,0.8412345206798251,0.9333916231694963,0.19591869496637043,0.0787037037037037,1.6999966589992255e-07,1.1554037832341871e-07,-5.445928493706834e-08,1.1686516927511548e-06,1.0462909023101755e-06,0.8952974686983712,0.9804141314052766,0.18749195996324272,0.09104938271604938,-4.918513809570868e-07,-1.7961543282698122e-06,-1.3043023606928092e-06,3.716933133546263e-05,3.354182621520168e-05,0.902405962390827,0.9636051052884155,0.18012866727591223,0.043209876543209874,3.7478025660675485e-07,3.5459870873499075e-07,-2.018161245243519e-08,2.3750296804792015e-06,2.1550962426879064e-06,0.9073976045019699,0.9618923737783339,0.18102951826501193,0.05092592592592592
symhex_d0.75_c+0.5,symhex,symhex_d0.75,0.375,0.5,6,6,0.8660254037844387,8,80,data_heat/symhex_d0.75_c+0.5__cell_+0.50.nc,8.340633030456956e-06,5.223623339141333e-06,-3.1170094314028188e-06,2.132851841452066e-05,1.8920082519264623e-05,0.8870790812353685,0.9631539408801727,0.22103231602250065,0.15432098765432098,1.4523478419903313e-08,1.4814739785294324e-08,2.912583444931254e-10,1.4968334483000945e-07,9.908851859092064e-08,0.6619876025849922,0.8869265640624493,0.1845879412284027,0.05555555555555555,6.906902399350656e-06,3.830683605327244e-06,-3.0762186904653846e-06,3.62425489583984e-05,3.198103415546291e-05,0.8824168022004429,0.9584335166718263,0.1862326467465714,0.1095679012345679,5.396680649027985e-07,4.2003486526311056e-07,-1.1963309170369407e-07,1.7832478533819085e-06,1.4160038575020724e-06,0.7940589160483988,0.960808607729103,0.19171301714791592,0.06635802469135803,-3.838169504888356e-06,-6.291254676948299e-06,-2.4530820040700647e-06,4.739686846733093e-05,4.342785909849666e-05,0.9162600927618251,0.9652932603225541,0.19800512598049108,0.044753086419753084,5.616764156002318e-07,6.362942659692379e-07,7.461798304682539e-08,3.629715592978755e-06,3.767970715295972e-06,1.0380897948546313,0.9557801834070122,0.17014219074120715,0.024691358024691357
symhex_d1.0_c-0.5,symhex,symhex_d1.0,0.5,-0.5,6,6,1.1547005383792517,8,80,data_heat/symhex_d1.0_c-0.5__cell_-0.50.nc,2.7099779345007846e-06,1.0926210210107008e-06,-1.6173567884707465e-06,1.2700798833975568e-05,1.1111422252260447e-05,0.874860108998544,0.9420662385451539,0.1854351839882877,0.09259259259259259,1.3497636786041767e-08,1.598813266884854e-08,2.490493361742276e-09,8.558923525470163e-08,7.424045911712687e-08,0.8674041647433537,0.8468443842333084,0.17282934692459384,0.10648148148148148,3.1973554541764315e-06,9.645815063165975e-07,-2.232774839319579e-06,2.426223727525212e-05,2.1751168282993896e-05,0.896502990891959,0.9529745130264383,0.20745527224941207,0.08950617283950617,1.4528268366120756e-07,1.2666129102596118e-07,-1.8621375258917483e-08,4.7178423301375005e-07,5.130728081299255e-07,1.0875158011373647,0.9119021994987528,0.20363833999709074,0.043209876543209874,2.686761717995978e-06,-2.6078903755020544e-07,-2.9475520630434975e-06,3.198312333552167e-05,3.041524176361835e-05,0.9509778468020361,0.9656877991092551,0.18583083563640768,0.08487654320987655,3.347685435528547e-07,3.123471734109192e-07,-2.2420991571646598e-08,1.2266731346244342e-06,1.211956335427454e-06,0.9880026726096957,0.893317524995922,0.16339473016967263,0.021604938271604937
