config,family,pattern,width,center_lat,n_gliders_cell,n_gliders_total,cell_height_deg,min_depth,max_depth,nc_path,rms,mean_bias,corr,w_est_std,w_model_std,w_est_mean,w_model_mean,norm_rms,n,w_est_mean_se,w_model_mean_se,mean_bias_se,n_eff,n_eff_model,n_eff_est,tau
equator_hex2deg_w1.0,equator,equator_hex2deg,1.0,0.0,4,4,2.0,8,120,data/equator_hex2deg_w1.0__cell_+0.00.nc,1.353060878820137e-05,1.0475564295620979e-07,0.9541585744532577,4.3654548160220075e-05,4.516752488232137e-05,9.716127088839222e-06,9.611371445883012e-06,0.29956498221794897,36936,4.167524781588883e-06,4.473035658651972e-06,1.5320950928152276e-06,53.159567256164294,75.69497826646366,72.1062070202767,12.189715482020953
equator_hex2deg_w1.5,equator,equator_hex2deg,1.5,0.0,4,4,2.0,8,120,data/equator_hex2deg_w1.5__cell_+0.00.nc,1.5052301387356104e-05,1.295811619212019e-06,0.9356644942941529,4.198463833966075e-05,4.160279095535184e-05,1.1716896111309506e-05,1.0421084492097488e-05,0.3618098940407688,36936,4.137140636091731e-06,4.22273986570753e-06,1.8397375616192172e-06,45.23431483435835,73.39430401053669,67.85427854298099,14.325407655070805
equator_hex2deg_w2.0,equator,equator_hex2deg,2.0,0.0,4,4,2.0,8,120,data/equator_hex2deg_w2.0__cell_+0.00.nc,1.6147452597984193e-05,1.5947670850731264e-06,0.9128830259117933,3.867304390538002e-05,3.829772339446961e-05,1.2403625706240826e-05,1.08088586211677e-05,0.4216295687256431,36936,3.839395169042384e-06,3.922701668617933e-06,2.1152718473580988e-06,39.7337956877674,72.7305923024264,65.65538197814578,16.308535058972375
equator_sq1deg_w0.25,equator,equator_sq1deg,0.25,0.0,4,4,1.0,8,120,data/equator_sq1deg_w0.25__cell_+0.00.nc,3.245667173266392e-05,9.781192064363052e-07,0.8694590242451495,6.408397343088531e-05,6.28079620457864e-05,1.0554457757548158e-05,9.576338551111852e-06,0.5167604659581745,36936,5.303009679405587e-06,5.372259327096206e-06,5.574797188853365e-06,22.102680517301486,94.38457119472517,90.84798068545314,29.317711012144432
equator_sq1deg_w0.5,equator,equator_sq1deg,0.5,0.0,4,4,1.0,8,120,data/equator_sq1deg_w0.5__cell_+0.00.nc,2.7288822716648467e-05,2.4596337486017733e-07,0.8887409617144592,5.559382862911086e-05,5.9162829455849925e-05,1.0077370846534715e-05,9.831407471674538e-06,0.46124945286825175,36936,4.7790771974588605e-06,5.3120293198347e-06,4.793223258654049e-06,22.254062276674766,89.4174996613741,85.54790816973068,29.118279258128556
equator_sq1deg_w0.75,equator,equator_sq1deg,0.75,0.0,4,4,1.0,8,120,data/equator_sq1deg_w0.75__cell_+0.00.nc,2.6427155600000095e-05,-2.766561756097507e-06,0.8863918402648427,5.241645645693816e-05,5.6557486673584564e-05,7.361708885821455e-06,1.0128270641918963e-05,0.46726184550104877,36936,4.6725257226635695e-06,5.249282907439325e-06,3.984362077485969e-06,30.75369504183379,85.47023547516501,82.28515510155415,21.070638800265638
equator_sq1deg_w1.0,equator,equator_sq1deg,1.0,0.0,4,4,1.0,8,120,data/equator_sq1deg_w1.0__cell_+0.00.nc,3.018380907433985e-05,-5.459787832750803e-06,0.8444627946327874,5.187340136234701e-05,5.4259587171515365e-05,5.2435364521197115e-06,1.0703324284870513e-05,0.5562852695308642,36936,4.9724496995041e-06,5.144158722398235e-06,4.919948217022553e-06,25.50155797606492,83.1541680545435,73.3618055257911,25.41021221559073
equator_sq1deg_w1.5,equator,equator_sq1deg,1.5,0.0,4,4,1.0,8,120,data/equator_sq1deg_w1.5__cell_+0.00.nc,3.865938083811684e-05,-4.872485736501116e-06,0.7246208892997434,5.351331141469217e-05,4.930193997500377e-05,6.69369586071964e-06,1.1566181597220757e-05,0.7841350838875155,36936,5.979708795683802e-06,4.781923278416459e-06,7.063945080600433e-06,20.308875266862668,80.33010541369838,54.524436508946245,31.90723225610236
equator_sq1deg_w2.0,equator,equator_sq1deg,2.0,0.0,4,4,1.0,8,120,data/equator_sq1deg_w2.0__cell_+0.00.nc,4.253547195175579e-05,-3.960029817805406e-06,0.6434092076983108,5.371672217572112e-05,4.469191965234604e-05,8.075506532173793e-06,1.2035536349979198e-05,0.9517485998058477,36936,9.258681047363299e-06,4.40044875264521e-06,8.812389607143881e-06,15.822166386452254,78.49942015184892,22.825684748988532,40.95520070847255
equator_sq2deg_w0.25,equator,equator_sq2deg,0.25,0.0,4,4,2.0,8,120,data/equator_sq2deg_w0.25__cell_+0.00.nc,6.090296238203257e-05,-1.717887294514226e-06,0.5276873716078144,7.093892568183529e-05,4.610312357293412e-05,5.512063784572898e-06,7.229951079087123e-06,1.3210159672952622,36936,7.2862246898501245e-06,4.269834579282598e-06,8.365053552183731e-06,37.15492064555008,80.69236301515527,61.306769324599145,17.440489408705247
equator_sq2deg_w0.5,equator,equator_sq2deg,0.5,0.0,4,4,2.0,8,120,data/equator_sq2deg_w0.5__cell_+0.00.nc,4.441479891580044e-05,-2.300512838969018e-06,0.6133462874761154,5.488209963909778e-05,4.306648341824632e-05,5.233061842178866e-06,7.533574681147884e-06,1.0313077686064998,36936,5.873523186228389e-06,4.151072238044401e-06,7.274651621371976e-06,25.299719823499036,77.10282999150216,54.482165894194445,25.61293186330549
equator_sq2deg_w0.75,equator,equator_sq2deg,0.75,0.0,4,4,2.0,8,120,data/equator_sq2deg_w0.75__cell_+0.00.nc,3.7163743015743993e-05,-1.7120094574474185e-06,0.6468554947556271,4.652494103422649e-05,4.101949676426755e-05,6.414061168475322e-06,8.126070625922738e-06,0.9060019246291111,36936,4.930539700732642e-06,4.086736756566818e-06,6.5512776674524366e-06,22.146832583694447,74.15802207877246,55.36215345586924,29.259263036877265
equator_sq2deg_w1.0,equator,equator_sq2deg,1.0,0.0,4,4,2.0,8,120,data/equator_sq2deg_w1.0__cell_+0.00.nc,3.252045176828825e-05,-2.9408071130317245e-06,0.6838017622698458,4.19738502891043e-05,3.923366055170488e-05,5.906336200554736e-06,8.847143313586459e-06,0.8288916025419171,36936,4.320729124068113e-06,4.008054618984341e-06,6.248094132835171e-06,18.65803302413584,72.14613920569165,59.4643322676238,34.73034907601213
equator_sq2deg_w1.5,equator,equator_sq2deg,1.5,0.0,4,4,2.0,8,120,data/equator_sq2deg_w1.5__cell_+0.00.nc,2.441639183924528e-05,-5.7960715336002595e-06,0.7821675042040267,3.589930123637291e-05,3.5969206193910064e-05,4.020391672367753e-06,9.816463205968013e-06,0.6788137527310573,36936,3.6644806272829894e-06,3.7419904515536183e-06,4.974805348384264e-06,15.590659991425676,70.6897537346628,63.36050961609203,41.56334628273451
equator_sq2deg_w2.0,equator,equator_sq2deg,2.0,0.0,4,4,2.0,8,120,data/equator_sq2deg_w2.0__cell_+0.00.nc,2.3999030007814364e-05,-4.167272969918969e-06,0.7530952473815535,3.4154437017483554e-05,3.304681177338616e-05,6.0769334219849615e-06,1.024420639190393e-05,0.7262131721626982,36936,3.7534865492563833e-06,3.4702847052831703e-06,5.149996269793998e-06,14.729445767124206,70.00067912031975,56.7346129970016,43.99350866590795
shift_w0.25,shift,shift,0.25,-1.5,2,8,1.0,8,120,data/shift_w0.25__cell_-1.50.nc,5.451651694930812e-05,-1.3224005062433066e-06,0.7215421854347,7.622725087883096e-05,6.859667617903825e-05,-6.55820924015756e-06,-5.235808733914254e-06,0.7947399201532633,36936,8.182532446164308e-06,6.996051402785175e-06,6.601574036658038e-06,50.25837014187146,75.97645002559912,61.973063338753605,12.893374738790735
shift_w0.25,shift,shift,0.25,-0.5,2,8,1.0,8,120,data/shift_w0.25__cell_-0.50.nc,3.796736938375401e-05,-5.358241369174824e-07,0.8829354761819889,7.831067665956936e-05,7.860183536968415e-05,1.5581524049906177e-05,1.611734818682366e-05,0.4830341327932604,36936,7.0946566222490374e-06,6.664362046477741e-06,5.173736337161092e-06,37.149187218872875,104.05615557044823,81.19854055244008,17.443181089862364
shift_w0.25,shift,shift,0.25,0.5,2,8,1.0,8,120,data/shift_w0.25__cell_+0.50.nc,4.158705798158254e-05,7.254737046356079e-07,0.8669087873155448,8.202126916392234e-05,7.868016039894444e-05,2.9857287103202397e-06,2.2602550056846338e-06,0.5285583782584722,36936,1.1365785683295081e-05,1.1373999191420536e-05,4.115659396811057e-06,71.03988209309927,35.549425445373906,34.74652001585034,9.121636761034912
shift_w0.25,shift,shift,0.25,1.5,2,8,1.0,8,120,data/shift_w0.25__cell_+1.50.nc,7.314271960609205e-05,2.2649068920789538e-06,0.6130356632378545,8.686410943373188e-05,7.845003293842819e-05,5.2483860265173046e-06,2.983479134438351e-06,0.9323478508096791,36936,7.671541449860133e-06,7.421665174196387e-06,6.906678464892784e-06,75.80693513963894,85.19089495648903,83.90874086686232,8.548030583301674
shift_w0.5,shift,shift,0.5,-1.5,2,8,1.0,8,120,data/shift_w0.5__cell_-1.50.nc,3.725124690410147e-05,1.5526764859593316e-06,0.8233140588943613,6.108081459066065e-05,6.382868461352135e-05,-2.423443643838223e-06,-3.976120129797554e-06,0.5836129497208883,36936,6.3538814074837645e-06,6.39555063581985e-06,4.899786333724719e-06,44.1624351320095,78.596508693586,64.31733590308718,14.673103918817224
shift_w0.5,shift,shift,0.5,-0.5,2,8,1.0,8,120,data/shift_w0.5__cell_-0.50.nc,3.0237177373741294e-05,4.775640294802498e-07,0.9165592026763603,7.167671736903162e-05,7.531185365665598e-05,1.635339419118443e-05,1.5875830161704177e-05,0.40149293777300304,36936,6.2445660233748786e-06,6.532687946648489e-06,4.460241034082749e-06,32.872997764065225,99.80914946879584,88.73470874663592,19.712227179608014
shift_w0.5,shift,shift,0.5,0.5,2,8,1.0,8,120,data/shift_w0.5__cell_+0.50.nc,3.303396305164714e-05,1.1536149374353859e-06,0.8974017626097426,7.232225971328877e-05,7.336901485123779e-05,3.76863046696227e-06,2.6150155295268823e-06,0.45024405900265174,36936,1.1508393424362467e-05,1.1195080526773787e-05,3.3963802365654446e-06,68.14932197396068,32.47366277072482,26.479491998503153,9.508531871345626
shift_w0.5,shift,shift,0.5,1.5,2,8,1.0,8,120,data/shift_w0.5__cell_+1.50.nc,4.77408957061379e-05,-1.5740745664671257e-06,0.7868935299003949,7.226823280548348e-05,7.383560062957278e-05,9.421200744620295e-07,2.5161946409291564e-06,0.6465836980950436,36936,6.304877456144728e-06,7.027925084745406e-06,4.559867350949821e-06,81.19893072987198,87.35423318760074,90.14612369731795,7.980400655222048
shift_w0.75,shift,shift,0.75,-1.5,2,8,1.0,8,120,data/shift_w0.75__cell_-1.50.nc,3.076007345543087e-05,1.4252553077818033e-06,0.8750957916700396,6.202941705604653e-05,6.083936188646959e-05,-1.8102282194037855e-06,-3.2354835271855873e-06,0.5055949388955011,36936,6.738698168859467e-06,6.0581060489854275e-06,4.14998619451863e-06,40.71155208701212,79.92650160836664,59.54349092487926,15.91685815895794
shift_w0.75,shift,shift,0.75,-0.5,2,8,1.0,8,120,data/shift_w0.75__cell_-0.50.nc,2.5883399882475317e-05,7.986883502377403e-07,0.9337166320625561,6.726133929408392e-05,7.226059165487021e-05,1.6890943799554168e-05,1.609225544931643e-05,0.35819523878380577,36936,5.8702370138183664e-06,6.39943769545306e-06,3.061658154626821e-06,53.0765760947438,97.02947145030878,88.94268070913635,12.20877546515612
shift_w0.75,shift,shift,0.75,0.5,2,8,1.0,8,120,data/shift_w0.75__cell_+0.50.nc,2.995419218092324e-05,2.1682560405790375e-06,0.9075867855013592,6.90454616234611e-05,6.988605297158022e-05,4.681798727889444e-06,2.5135426873104068e-06,0.42861473652123944,36936,1.1210320146472052e-05,1.0981478283779557e-05,3.19494265104406e-06,62.96781960470794,31.059647852072757,25.503028603709208,10.290970912887552
shift_w0.75,shift,shift,0.75,1.5,2,8,1.0,8,120,data/shift_w0.75__cell_+1.50.nc,4.4925672059591166e-05,-3.195170411895829e-06,0.7963496180246645,7.137181228960097e-05,6.886214996081836e-05,-1.0835074836487883e-06,2.1116629282470416e-06,0.652400078782804,36936,6.54638118368955e-06,6.58468129377365e-06,4.439797821211699e-06,72.95933562874207,88.02643441938805,82.46970140831533,8.881659823458188
shift_w1.0,shift,shift,1.0,-1.5,2,8,1.0,8,120,data/shift_w1.0__cell_-1.50.nc,3.041860401978298e-05,6.34607116557252e-07,0.8790613560190438,6.360897528180141e-05,5.824160452500772e-05,-2.0617029942272604e-06,-2.6963101107845134e-06,0.5222830701156571,36936,7.157594542722621e-06,5.731930742185353e-06,4.159827103654428e-06,38.49491775281983,82.24632624900936,56.009774968098284,16.83339094684863
shift_w1.0,shift,shift,1.0,-0.5,2,8,1.0,8,120,data/shift_w1.0__cell_-0.50.nc,2.7845179179827068e-05,1.0572874217650995e-06,0.9167204156943326,6.5367042628354e-05,6.952476416678982e-05,1.7226010120453924e-05,1.6168722698688828e-05,0.4005073517836971,36936,5.865973265769148e-06,6.273146469985296e-06,3.5053899668068257e-06,48.18616465857815,94.44315912980211,84.5465051279973,13.447843475225463
shift_w1.0,shift,shift,1.0,0.5,2,8,1.0,8,120,data/shift_w1.0__cell_+0.50.nc,3.460741289579993e-05,3.6286554225849075e-06,0.8725121974512947,6.871407847523078e-05,6.752671962037234e-05,6.678655053932883e-06,3.0499996313479756e-06,0.5124995422605886,36936,1.104858058010134e-05,1.0764626577355834e-05,4.171562964272411e-06,49.239047516294285,30.678339852226095,25.957660759318046,13.160287062530251
shift_w1.0,shift,shift,1.0,1.5,2,8,1.0,8,120,data/shift_w1.0__cell_+1.50.nc,4.568710066668551e-05,-4.608134979699082e-06,0.7762410487268401,6.987040074755276e-05,6.545129361710073e-05,-2.7772375381676997e-06,1.8308974415313817e-06,0.6980320501220567,36936,6.5271551869691105e-06,6.260077389995765e-06,4.365922985943998e-06,71.61472503620152,88.82434161440148,78.67776938500198,9.048418459645465
shift_w1.5,shift,shift,1.5,-1.5,2,8,1.0,8,120,data/shift_w1.5__cell_-1.50.nc,2.8768343638316878e-05,1.0439602095447099e-07,0.8864841446284514,6.203055762962855e-05,5.3086902801587224e-05,-2.2400689033920135e-06,-2.344464924346484e-06,0.5419103793988288,36936,8.5277645976776e-06,5.153402830311029e-06,4.180637019858706e-06,31.289523204736597,85.04189176080209,37.61948052524141,20.709807425314363
shift_w1.5,shift,shift,1.5,-0.5,2,8,1.0,8,120,data/shift_w1.5__cell_-0.50.nc,3.473059855004695e-05,2.047511646168176e-06,0.8589233639920466,6.585628515966858e-05,6.460464945537237e-05,1.7948917625058175e-05,1.5901405978889994e-05,0.5375866728297655,36936,6.1814078509722745e-06,5.978306628036587e-06,5.208464998850119e-06,33.31350255616957,90.63588184675034,77.35521032577105,19.45157219380981
shift_w1.5,shift,shift,1.5,0.5,2,8,1.0,8,120,data/shift_w1.5__cell_+0.50.nc,4.4036957187985194e-05,6.586418509997234e-06,0.7984188996221607,7.106363352446682e-05,6.480672744972912e-05,1.050806854657407e-05,3.921650036576839e-06,0.6795121266097701,36936,1.1298274816512618e-05,1.0464638876501974e-05,6.642208574111693e-06,30.083145363612275,30.560597389612063,26.424122317795145,21.540300795268653
shift_w1.5,shift,shift,1.5,1.5,2,8,1.0,8,120,data/shift_w1.5__cell_+1.50.nc,5.1534948290705324e-05,-1.4994176488415235e-06,0.7086234018409057,7.209533921112222e-05,5.9205948481917044e-05,4.7072095849285306e-07,1.970138607334376e-06,0.8704353128713979,36936,6.935431510168211e-06,5.6503628482168075e-06,5.396411692142347e-06,58.51731624754467,89.22313504043328,71.89482613843454,11.073645231076185
shift_w2.0,shift,shift,2.0,-1.5,2,8,1.0,8,120,data/shift_w2.0__cell_-1.50.nc,3.0334627819543865e-05,4.992181768015197e-07,0.8640690752733645,6.0019134052917464e-05,4.918227122405769e-05,-1.1148008072664702e-06,-1.614018984067991e-06,0.6167797270148347,36936,8.65178620824846e-06,4.798474317513191e-06,4.771976475799297e-06,26.201925879420735,84.59840114024574,34.101427398655346,24.73100652914013
shift_w2.0,shift,shift,2.0,-0.5,2,8,1.0,8,120,data/shift_w2.0__cell_-0.50.nc,3.813130263580358e-05,2.5441271954750305e-06,0.8204385096822107,6.575732254899946e-05,5.9787938182282745e-05,1.8117176100184022e-05,1.5573048904708992e-05,0.6377758423370956,36936,7.616425330990655e-06,5.595982427755434e-06,6.065454369100692e-06,28.28746922813961,89.20474877470261,51.20039009777551,22.90766963894342
shift_w2.0,shift,shift,2.0,0.5,2,8,1.0,8,120,data/shift_w2.0__cell_+0.50.nc,5.193895401323774e-05,6.763871669201932e-06,0.7246848206968988,7.386501854291057e-05,6.135206858999447e-05,1.1018214016331482e-05,4.254342347129549e-06,0.8465721728200725,36936,1.2491216676156041e-05,9.668760759627926e-06,8.843685962754784e-06,23.24402693039889,32.08908906655404,23.42243229061714,27.87812980686818
shift_w2.0,shift,shift,2.0,1.5,2,8,1.0,8,120,data/shift_w2.0__cell_+1.50.nc,5.610546396318677e-05,9.746741772106605e-07,0.6895116513865567,7.744121566374957e-05,5.4361137925303154e-05,3.799913049101444e-06,2.825238871890785e-06,1.0320877395958943,36936,8.407118789881109e-06,5.145421451543311e-06,6.7270858184208555e-06,44.48052232331821,90.15082384560515,57.114422983311435,14.568174251413776
shift_hex_w0.25,shift,shift_hex,0.25,-1.5,4,16,1.0,8,120,data/shift_hex_w0.25__cell_-1.50.nc,2.4555997203999644e-05,4.28977870958136e-06,0.9330771083986389,6.718109810080312e-05,6.35349848716995e-05,4.716413425975129e-07,-3.8181373669838476e-06,0.3864956803497669,36936,6.196253114513939e-06,6.4574309377616276e-06,2.4219731909423837e-06,73.34443359550278,76.87678764063226,82.43004775149308,8.835026303069482
shift_hex_w0.25,shift,shift_hex,0.25,-0.5,4,16,1.0,8,120,data/shift_hex_w0.25__cell_-0.50.nc,1.993726692146723e-05,-1.4989318644498053e-06,0.9648919424206632,7.537194353074349e-05,7.455803797820873e-05,1.3537616843782168e-05,1.5036548708231971e-05,0.2674060029221041,36936,6.139072105729674e-06,6.4079370298389265e-06,2.184719643662965e-06,54.22749315006154,100.89807755287809,98.62089939751192,11.949658049041949
shift_hex_w0.25,shift,shift_hex,0.25,0.5,4,16,1.0,8,120,data/shift_hex_w0.25__cell_+0.50.nc,2.301572949263272e-05,1.0241940238358516e-06,0.95332975446835,7.594468195178316e-05,7.409949355296137e-05,2.8259806736643807e-06,1.801786649828529e-06,0.31060575975708404,36936,7.842311276988223e-06,1.1275567358744493e-05,2.0273494579906938e-06,95.16116514190942,32.22147706367951,61.69868382446496,6.809500483034941
shift_hex_w0.25,shift,shift_hex,0.25,1.5,4,16,1.0,8,120,data/shift_hex_w0.25__cell_+1.50.nc,3.626755555851183e-05,-5.884275396995518e-08,0.9080485312040618,8.618492024372358e-05,7.47767914351038e-05,2.761666810966406e-06,2.820509564936362e-06,0.48501085513928727,36936,8.250790329176468e-06,7.254191912943645e-06,3.119123083686337e-06,89.04950082549742,82.9395709031192,76.35693323928876,7.276851571238219
shift_hex_w0.5,shift,shift_hex,0.5,-1.5,4,16,1.0,8,120,data/shift_hex_w0.5__cell_-1.50.nc,1.495323433200916e-05,1.757442359277636e-06,0.9692977207613216,6.030233385519118e-05,5.92562603547898e-05,-1.0137203213027777e-06,-2.771162680580413e-06,0.25234859983533303,36936,5.719032658702835e-06,5.965105568637521e-06,1.3389142870794198e-06,91.56116766844201,78.55622964343772,78.54468892767993,7.077236087098782
shift_hex_w0.5,shift,shift_hex,0.5,-0.5,4,16,1.0,8,120,data/shift_hex_w0.5__cell_-0.50.nc,1.4446668887355196e-05,-4.1534155736607265e-07,0.9789662190483903,6.906303298031031e-05,7.07717349418704e-05,1.4818776451577319e-05,1.523411800894339e-05,0.20413048937151562,36936,5.8839350655505716e-06,6.269803804660227e-06,1.440852368048959e-06,75.86459185406889,96.6721480750349,91.54597222238031,8.541534122354149
shift_hex_w0.5,shift,shift_hex,0.5,0.5,4,16,1.0,8,120,data/shift_hex_w0.5__cell_+0.50.nc,1.3906803967306012e-05,-1.8507746119858326e-07,0.9796176910817375,6.84685746257231e-05,6.912489949061716e-05,1.8840507404245133e-06,2.0691282016230943e-06,0.20118371339105798,36936,1.036070905411234e-05,1.095469533723744e-05,1.279560702992264e-06,91.4563942384155,30.326822892092032,29.241210082110236,7.085343844966643
shift_hex_w0.5,shift,shift_hex,0.5,1.5,4,16,1.0,8,120,data/shift_hex_w0.5__cell_+1.50.nc,2.354417082969821e-05,-5.120447217927346e-08,0.942079703099819,6.954480504332746e-05,6.872453463357679e-05,2.3299821581828465e-06,2.3811866303621203e-06,0.3425875628730008,36936,6.462902896542926e-06,6.732336426334415e-06,2.0348490732592573e-06,100.57602064038278,83.9494726916425,82.5456412398048,6.442887637372067
shift_hex_w0.75,shift,shift_hex,0.75,-1.5,4,16,1.0,8,120,data/shift_hex_w0.75__cell_-1.50.nc,1.221156396544426e-05,-1.136852867349807e-06,0.9761847354579276,5.437457579577602e-05,5.6026253084620564e-05,-3.253024178442896e-06,-2.1161713110930897e-06,0.21796146079946194,36936,5.16834076568825e-06,5.560826077010367e-06,1.2308872838555205e-06,80.55248593140972,81.15997094415044,78.36725653158611,8.044444470053609
shift_hex_w0.75,shift,shift_hex,0.75,-0.5,4,16,1.0,8,120,data/shift_hex_w0.75__cell_-0.50.nc,1.2400062137295182e-05,-2.733912770053421e-07,0.9830473978662484,6.495473587013879e-05,6.729586321061787e-05,1.5241278481019745e-05,1.5514669758025086e-05,0.18426187800706767,36936,5.6955945626939924e-06,6.127078654575712e-06,1.1011004671759938e-06,105.93026998666977,92.79919392251273,88.23858696780617,6.117231647588023
shift_hex_w0.75,shift,shift_hex,0.75,0.5,4,16,1.0,8,120,data/shift_hex_w0.75__cell_+0.50.nc,1.394839258079889e-05,-5.850960164449214e-07,0.9774475992113084,6.443309293389303e-05,6.599140456072754e-05,1.8715203133202057e-06,2.4566163297651276e-06,0.21136680865707447,36936,1.009864008547212e-05,1.0640161707461449e-05,1.2239195755268676e-06,104.9344755831488,29.955824359067105,27.84323570064146,6.175282207290708
shift_hex_w0.75,shift,shift_hex,0.75,1.5,4,16,1.0,8,120,data/shift_hex_w0.75__cell_+1.50.nc,2.2217298816348423e-05,5.273379290816411e-07,0.9395712963939754,6.339035482098111e-05,6.42881775919259e-05,2.7079658292969462e-06,2.1806279002153043e-06,0.3455891837123525,36936,5.6875897665362565e-06,6.2798641510058774e-06,2.1520405291548256e-06,81.97689366000418,85.10850381563094,87.85638369406155,7.904666437930102
shift_hex_w1.0,shift,shift_hex,1.0,-1.5,4,16,1.0,8,120,data/shift_hex_w1.0__cell_-1.50.nc,1.688490183051326e-05,9.77843657993233e-07,0.9503636758248329,5.3611321027168084e-05,5.337886903537689e-05,-1.2044049761955843e-06,-2.1822486341888173e-06,0.31632183550615844,36936,5.067481443440092e-06,5.2677413176785795e-06,1.8760760704394739e-06,61.23120653470958,82.48308280669593,78.91031639939811,10.582838991302157
shift_hex_w1.0,shift,shift_hex,1.0,-0.5,4,16,1.0,8,120,data/shift_hex_w1.0__cell_-0.50.nc,1.2397708704307713e-05,-1.0170423758156528e-06,0.981370314562379,6.212240685427615e-05,6.416150241367503e-05,1.465672301431325e-05,1.56737653901289e-05,0.19322659597923214,36936,5.473868222887485e-06,5.956135806709388e-06,1.4036549840068285e-06,65.73521288630046,90.072724063709,88.2476537261385,9.857730302339165
shift_hex_w1.0,shift,shift_hex,1.0,0.5,4,16,1.0,8,120,data/shift_hex_w1.0__cell_+0.50.nc,1.504207972119508e-05,-1.5454599131099502e-06,0.9722141064358317,6.336186009760976e-05,6.356848704483423e-05,1.7063415762360775e-06,3.251801489346027e-06,0.23662793343793204,36936,9.759391507827549e-06,1.0273898147255702e-05,1.4351567486286556e-06,81.85898035981594,30.242634616065708,29.23816612678302,7.9160526695016
shift_hex_w1.0,shift,shift_hex,1.0,1.5,4,16,1.0,8,120,data/shift_hex_w1.0__cell_+1.50.nc,2.6406525497836717e-05,1.420188123237732e-07,0.9052334623194982,6.13346845125215e-05,5.977151084628053e-05,1.7778409751721368e-06,1.635822162848363e-06,0.4417911664596972,36936,5.529355648686496e-06,5.788932318764074e-06,2.5906973826630333e-06,73.75218693571166,86.83192469978808,86.57068652195126,8.786180138154396
shift_hex_w1.5,shift,shift_hex,1.5,-1.5,4,16,1.0,8,120,data/shift_hex_w1.5__cell_-1.50.nc,1.8190478181650882e-05,3.214343679364322e-07,0.9342598316115468,5.096211826497205e-05,4.8347994373414626e-05,-1.5391074637679979e-06,-1.8605418317044301e-06,0.3762405952387009,36936,5.2928135521451344e-06,4.766472513954168e-06,2.4953723886616095e-06,37.622264938611124,83.15382896446852,65.83102459795192,17.223843409144887
shift_hex_w1.5,shift,shift_hex,1.5,-0.5,4,16,1.0,8,120,data/shift_hex_w1.5__cell_-0.50.nc,1.832270751081029e-05,-1.3111211454465358e-06,0.9493962202122871,5.5197620068197485e-05,5.818780988992794e-05,1.4155547115533174e-05,1.546666826097971e-05,0.3148891072798715,36936,4.9705226323642394e-06,5.495626772164361e-06,2.4252242373220485e-06,46.381090617747525,87.48575355496958,84.71406872931337,13.971210926032981
shift_hex_w1.5,shift,shift_hex,1.5,0.5,4,16,1.0,8,120,data/shift_hex_w1.5__cell_+0.50.nc,2.0809388235310542e-05,1.2224075500984027e-07,0.9401024610470347,6.044490378632738e-05,5.972992454890211e-05,4.549445271523036e-06,4.427204516513195e-06,0.3483913363773542,36936,6.2819490947894774e-06,9.371580474128051e-06,2.330327379389707e-06,56.780371208523576,32.359581356993864,63.6962819545559,11.412394568895062
shift_hex_w1.5,shift,shift_hex,1.5,1.5,4,16,1.0,8,120,data/shift_hex_w1.5__cell_+1.50.nc,3.1648300295068054e-05,-2.6470774243490473e-06,0.8406270318265909,5.7612306211852536e-05,5.300645497659241e-05,-1.5245192112567182e-07,2.4946255032233754e-06,0.5970650236663423,36936,5.242020720136684e-06,5.054210248909629e-06,3.107932454495444e-06,65.9051008626867,88.51414541564517,80.8508073187292,9.832319373125735
shift_hex_w2.0,shift,shift_hex,2.0,-1.5,4,16,1.0,8,120,data/shift_hex_w2.0__cell_-1.50.nc,2.04276366274107e-05,9.399121428383717e-07,0.907733141890553,4.863790861417401e-05,4.409942388471621e-05,-1.6997712760404355e-08,-9.569098555987756e-07,0.46321776630942385,36936,5.148460489728409e-06,4.365685088284829e-06,2.9910604650881174e-06,31.93878814867295,82.19168043009005,62.576932596491446,20.288809862904092
shift_hex_w2.0,shift,shift_hex,2.0,-0.5,4,16,1.0,8,120,data/shift_hex_w2.0__cell_-0.50.nc,2.3891872940983413e-05,7.977213453845912e-07,0.898392637048879,5.3392275798208523e-05,5.2473337508851234e-05,1.6093338061792942e-05,1.5295616716408354e-05,0.45531452877289,36936,4.996130646690188e-06,5.011455973438894e-06,3.408962561694196e-06,36.39183242048731,86.02524118667338,78.59291174640487,17.806193227994722
shift_hex_w2.0,shift,shift_hex,2.0,0.5,4,16,1.0,8,120,data/shift_hex_w2.0__cell_+0.50.nc,2.8464891503413996e-05,3.5649791012417445e-06,0.8740077528328448,5.687248393871858e-05,5.5524773699228856e-05,8.61900191796608e-06,5.054022816724334e-06,0.5126520939572838,36936,5.6827613991699185e-06,5.814256805631008e-06,4.07354205214207e-06,33.17962370518399,72.45940731991375,67.37019830885542,19.53005874200907
shift_hex_w2.0,shift,shift_hex,2.0,1.5,4,16,1.0,8,120,data/shift_hex_w2.0__cell_+1.50.nc,3.4884057830979683e-05,-1.5548426764773892e-06,0.7971742703113802,5.744227656969265e-05,4.921593761744003e-05,1.8223175247600435e-06,3.3771602012374326e-06,0.7087959616280531,36936,5.422288751019336e-06,4.679009881440729e-06,3.587142422649914e-06,56.434139103222925,88.52748836612186,74.2244733065087,11.482411361228563
